PlayerID,PlayerName,Age,Nationality,Club,Position,Overall,Potential,MarketValue,WeeklyWage,PreferredFoot,Height_cm,Weight_kg,MatchesPlayed,Goals,Assists,JoinDate
978,Player_978,31,England,PSG,GK,93,95,83642417,178851,Left,185,84,46,29,3,2019-09-04
979,Player_979,30,Nigeria,Juventus,CM,65,73,31992093,23742,Left,188,69,25,32,7,2019-03-27
980,Player_980,19,Spain,Manchester City,CB,61,63,46879275,436989,Right,179,65,34,20,8,2020-05-30
981,Player_981,33,Netherlands,Inter Milan,LB,75,78,69043403,385155,Left,190,94,22,29,19,2022-07-20
982,Player_982,27,England,Liverpool,CAM,88,91,66350015,379285,Left,177,76,0,21,17,2020-08-20
983,Player_983,16,Belgium,Manchester City,GK,57,61,119673658,454711,Left,179,86,11,25,12,2021-03-09
984,Player_984,31,England,Barcelona,ST,81,81,4369688,329288,Right,165,69,37,6,14,2023-06-11
985,Player_985,31,England,PSG,GK,79,83,89100977,76319,Right,180,95,46,14,13,2019-07-06
986,Player_986,17,Spain,Real Madrid,RW,71,74,17818974,51445,Left,185,72,6,13,3,2021-06-23
987,Player_987,37,France,Barcelona,CM,77,80,57997582,391961,Left,182,90,8,32,0,2023-06-02
988,Player_988,38,Germany,Juventus,CM,58,66,40148800,360810,Right,191,71,11,6,4,2019-10-29
989,Player_989,38,Spain,Chelsea,CB,81,81,103187036,440860,Left,171,72,42,24,16,2024-08-29
990,Player_990,16,Portugal,Manchester City,CAM,58,60,65123536,322069,Right,187,64,48,22,7,2021-08-12
991,Player_991,19,Portugal,Arsenal,CM,90,90,75428613,33663,Left,176,81,18,25,12,2023-03-05
992,Player_992,38,Nigeria,Bayern Munich,GK,63,71,61387648,494587,Left,193,78,30,16,1,2019-08-05
993,Player_993,36,France,Real Madrid,CB,58,60,32275957,295782,Left,197,66,27,8,16,2021-02-03
994,Player_994,28,France,Manchester City,CM,74,75,5360440,87894,Left,187,77,48,20,6,2024-04-04
995,Player_995,28,England,Manchester City,CB,73,80,21191818,159405,Left,190,65,34,22,11,2018-12-16
996,Player_996,36,Portugal,Barcelona,ST,73,78,10366796,473433,Left,165,62,37,13,6,2021-05-03
997,Player_997,22,Brazil,Inter Milan,LW,81,89,109160531,370359,Right,185,84,40,16,12,2023-09-23
998,Player_998,35,England,Juventus,GK,62,62,68717294,28312,Right,166,94,5,20,14,2019-01-31
999,Player_999,26,Nigeria,Barcelona,CDM,73,73,10815853,21180,Right,195,70,7,19,15,2021-01-10
1000,Player_1000,20,Nigeria,Real Madrid,CB,89,94,89462755,332539,Right,192,81,23,0,3,2020-10-22
1001,Player_1001,38,Spain,Bayern Munich,LW,64,69,27748713,60967,Right,170,71,22,0,7,2021-06-28
1002,Player_1002,37,Netherlands,Arsenal,LB,73,76,119029904,466678,Left,165,83,3,30,16,2018-12-15
1003,Player_1003,30,England,PSG,LW,93,93,29057911,469051,Right,191,68,14,8,4,2018-09-21
1004,Player_1004,40,Belgium,Barcelona,RW,64,65,56830991,281127,Left,194,93,25,22,1,2019-01-10
1005,Player_1005,36,Nigeria,Barcelona,CAM,67,67,112985222,488123,Left,183,85,32,3,16,2024-10-28
1006,Player_1006,28,Spain,Manchester City,CDM,66,71,36341788,428046,Left,193,87,15,27,7,2022-09-05
1007,Player_1007,29,Netherlands,Liverpool,GK,72,72,33888415,183057,Left,185,88,3,20,9,2022-03-09
1008,Player_1008,23,Brazil,Bayern Munich,CDM,67,75,39413868,362167,Left,171,75,38,0,13,2024-02-19
1009,Player_1009,34,Spain,Barcelona,RW,72,74,99240648,466264,Left,172,83,23,26,10,2019-01-03
1010,Player_1010,33,Germany,Real Madrid,CAM,71,76,19603520,359476,Left,166,85,21,14,16,2021-12-10
1011,Player_1011,24,Nigeria,Manchester City,RB,79,79,105399078,300814,Left,195,93,20,6,6,2019-11-23
1012,Player_1012,27,Spain,Manchester City,CAM,75,81,84348461,375857,Left,165,83,43,29,15,2021-10-29
1013,Player_1013,17,France,Liverpool,RB,87,94,10194654,330636,Right,167,63,44,17,9,2023-08-21
1014,Player_1014,39,Spain,Barcelona,RW,93,94,113738159,327959,Right,178,84,13,14,6,2020-02-10
1015,Player_1015,38,Argentina,Manchester City,LW,65,65,79608323,79029,Left,183,94,39,11,6,2021-02-22
1016,Player_1016,21,Germany,Bayern Munich,CM,76,80,99884551,179323,Right,185,83,43,4,3,2023-07-02
1017,Player_1017,38,Nigeria,Real Madrid,RB,58,63,29142543,45263,Right,168,78,13,8,5,2019-11-02
1018,Player_1018,30,Nigeria,Barcelona,CAM,77,82,111458751,328563,Right,167,89,26,34,9,2019-05-03
1019,Player_1019,37,Argentina,Bayern Munich,LW,70,73,104202689,123214,Left,181,69,1,13,18,2021-12-07
1020,Player_1020,19,Brazil,Bayern Munich,RB,77,77,79603773,416109,Left,183,90,31,11,20,2023-01-20
1021,Player_1021,30,Spain,Liverpool,CB,91,93,63242380,163828,Left,194,88,22,2,16,2021-05-07
1022,Player_1022,22,Portugal,Bayern Munich,RW,65,70,82709436,55541,Left,180,75,23,16,18,2021-09-16
1023,Player_1023,25,France,Arsenal,RW,69,72,22332214,34298,Left,198,86,42,14,3,2022-05-21
1024,Player_1024,35,Spain,Chelsea,CB,57,63,100914938,379148,Right,166,65,12,8,2,2024-07-05
1025,Player_1025,38,Spain,Real Madrid,CM,86,87,12213666,81187,Right,178,88,32,34,9,2024-07-24
1026,Player_1026,28,Nigeria,Bayern Munich,CB,78,80,47671770,469694,Right,182,72,6,33,8,2019-04-06
1027,Player_1027,31,Argentina,Barcelona,GK,91,95,50499028,414678,Right,198,79,7,22,11,2022-01-01
1028,Player_1028,27,Nigeria,Liverpool,CAM,79,87,17488961,97060,Right,171,69,40,22,4,2018-03-11
1029,Player_1029,29,Spain,Manchester City,RB,82,85,109926167,85357,Right,185,80,9,10,6,2024-08-30
1030,Player_1030,22,Portugal,Arsenal,RB,64,66,12811146,359428,Left,180,68,19,16,13,2024-07-24
1031,Player_1031,25,Spain,PSG,ST,90,95,59375887,272535,Left,185,77,6,5,5,2018-07-23
1032,Player_1032,36,England,Liverpool,LW,66,74,79048632,11432,Left,190,95,25,23,7,2020-10-07
1033,Player_1033,22,France,Liverpool,CDM,62,70,50074334,409804,Left,185,91,7,6,0,2021-08-23
1034,Player_1034,37,England,Barcelona,GK,92,94,103899904,233288,Right,172,91,48,31,7,2024-10-27
1035,Player_1035,23,Argentina,Liverpool,RB,68,72,17102940,395362,Left,194,87,24,24,18,2024-02-13
1036,Player_1036,20,Brazil,Liverpool,LB,66,70,115507250,298760,Left,190,88,9,34,13,2019-01-03
1037,Player_1037,38,Portugal,Real Madrid,RW,78,83,75011918,176048,Left,168,70,30,0,11,2024-08-04
1038,Player_1038,21,England,Juventus,RB,80,88,82470048,408079,Left,179,73,22,7,4,2023-11-12
1039,Player_1039,29,Argentina,Liverpool,CAM,72,72,9323479,9327,Right,194,62,39,34,16,2023-06-11
1040,Player_1040,31,Argentina,Juventus,CM,81,82,18829962,202081,Right,186,83,23,31,13,2023-03-05
1041,Player_1041,39,Netherlands,Arsenal,LB,64,70,13388823,283134,Right,186,73,26,34,11,2018-06-04
1042,Player_1042,27,Netherlands,Liverpool,GK,62,62,49878417,78638,Left,170,71,22,31,6,2022-02-17
1043,Player_1043,30,Portugal,PSG,ST,91,92,117652304,434896,Left,186,79,21,20,6,2022-07-27
1044,Player_1044,18,France,Liverpool,ST,75,82,96733684,372139,Right,176,87,11,4,6,2024-06-23
1045,Player_1045,30,Brazil,Juventus,RW,70,77,29959542,357338,Right,172,93,21,20,7,2023-10-23
1046,Player_1046,17,Argentina,Chelsea,LW,64,68,58387641,47929,Right,177,78,8,27,1,2021-09-24
1047,Player_1047,32,Germany,PSG,LW,71,75,94437764,390929,Left,197,90,15,12,20,2022-02-12
1048,Player_1048,16,England,Arsenal,CM,62,62,106496717,10398,Left,198,83,44,34,7,2022-02-23
1049,Player_1049,16,Argentina,PSG,LB,69,77,100440191,432873,Left,177,95,46,1,5,2023-06-17
1050,Player_1050,34,England,Bayern Munich,ST,82,82,21369757,22075,Left,175,82,47,15,17,2023-03-03
1051,Player_1051,23,Germany,Manchester City,ST,74,80,83970756,11648,Right,200,85,29,19,17,2024-04-09
1052,Player_1052,33,Brazil,Real Madrid,CB,85,92,30100058,307267,Left,186,66,24,35,3,2024-10-01
1053,Player_1053,20,Germany,Barcelona,LB,60,66,50817242,360255,Right,171,73,46,29,17,2019-10-16
1054,Player_1054,37,Spain,Arsenal,RB,85,91,70424385,63106,Left,171,82,7,12,10,2021-03-26
1055,Player_1055,21,England,Juventus,LW,81,87,16800246,121351,Left,188,68,44,25,2,2021-02-14
1056,Player_1056,18,England,Arsenal,CM,82,90,27129843,346049,Right,200,71,40,31,15,2020-09-10
1057,Player_1057,38,France,PSG,CAM,63,67,54474516,213190,Right,183,94,20,6,1,2022-01-04
1058,Player_1058,35,Argentina,Bayern Munich,RB,56,63,96613144,34593,Left,165,73,11,28,10,2023-07-11
1059,Player_1059,36,Germany,PSG,RB,59,65,95917742,176467,Right,170,66,4,20,13,2021-10-25
1060,Player_1060,30,Belgium,Real Madrid,CB,64,72,114448622,114801,Left,179,77,37,11,7,2023-03-01
1061,Player_1061,21,Portugal,Juventus,CM,70,75,35254102,286846,Left,183,60,31,7,16,2022-05-28
1062,Player_1062,28,Netherlands,Manchester City,CDM,78,78,77428281,428910,Right,169,80,49,17,5,2024-03-03
1063,Player_1063,16,Portugal,Real Madrid,LB,82,89,101085179,284226,Right,176,60,23,34,10,2020-05-29
1064,Player_1064,18,Nigeria,Barcelona,RW,57,65,76454981,268567,Left,200,84,24,30,11,2021-09-13
1065,Player_1065,38,Netherlands,PSG,RB,65,69,30476991,257141,Left,182,60,26,5,3,2024-04-04
1066,Player_1066,37,Nigeria,Arsenal,CB,59,64,12493107,277801,Left,171,79,44,22,11,2024-05-23
1067,Player_1067,20,Germany,Barcelona,CDM,58,63,119767286,89063,Left,173,63,3,16,6,2019-10-12
1068,Player_1068,33,Spain,Real Madrid,ST,63,67,110581140,242460,Left,179,67,29,21,11,2024-02-14
1069,Player_1069,30,Nigeria,Barcelona,ST,78,80,80338736,310503,Right,167,60,20,15,3,2024-09-28
1070,Player_1070,16,Brazil,Bayern Munich,CDM,66,68,93157021,476942,Left,175,62,24,25,2,2022-03-06
1071,Player_1071,19,Netherlands,Arsenal,CB,82,82,82217835,327191,Right,186,60,12,32,8,2023-11-17
1072,Player_1072,37,Portugal,Arsenal,LW,57,60,23476673,440350,Right,172,92,25,22,0,2024-10-30
1073,Player_1073,16,Brazil,Juventus,CDM,77,77,90520501,364608,Right,187,60,17,31,12,2020-09-06
1074,Player_1074,27,Netherlands,Liverpool,LW,55,58,54044646,362521,Left,183,81,9,10,0,2024-06-18
1075,Player_1075,32,Netherlands,Liverpool,ST,82,86,92509914,484541,Right,198,61,44,12,14,2022-01-16
1076,Player_1076,19,Argentina,Barcelona,CDM,64,71,95454347,301068,Right,175,91,24,28,19,2023-11-03
1077,Player_1077,38,France,Bayern Munich,CB,69,69,59272925,239165,Right,167,66,47,27,10,2021-06-03
1078,Player_1078,38,Spain,Bayern Munich,RW,66,67,79829716,384073,Left,197,95,36,27,3,2020-10-22
1079,Player_1079,29,France,Barcelona,LB,57,57,6700617,134819,Right,195,82,10,13,10,2023-08-25
1080,Player_1080,23,Germany,PSG,LB,92,95,15550299,349166,Left,172,62,14,4,2,2020-04-24
1081,Player_1081,34,Brazil,Inter Milan,GK,70,73,28080310,54869,Right,169,78,35,5,4,2020-04-29
1082,Player_1082,23,France,Juventus,CB,56,58,11465295,271893,Left,179,74,25,34,10,2024-09-29
1083,Player_1083,21,Netherlands,Chelsea,ST,62,68,95555909,426114,Right,170,78,33,3,13,2023-12-07
1084,Player_1084,16,Spain,Barcelona,LW,69,69,97534252,273719,Right,183,68,36,15,3,2024-10-31
1085,Player_1085,16,Belgium,Real Madrid,RB,66,74,15074520,133660,Right,189,88,39,13,6,2018-10-06
1086,Player_1086,19,England,Barcelona,CM,80,80,65953461,257835,Right,168,64,41,26,20,2022-05-25
1087,Player_1087,31,Argentina,Real Madrid,LW,92,94,45812423,13864,Left,196,76,12,31,13,2018-06-27
1088,Player_1088,29,Netherlands,Inter Milan,CM,60,64,15037133,498936,Left,169,76,50,15,17,2022-08-04
1089,Player_1089,24,France,Liverpool,CM,89,95,44479095,426621,Left,177,62,39,12,20,2020-09-08
1090,Player_1090,34,England,Real Madrid,CAM,76,76,99588618,420277,Left,197,70,31,11,9,2020-12-24
1091,Player_1091,25,England,Real Madrid,RW,80,83,26678308,272929,Right,195,60,12,2,10,2018-03-05
1092,Player_1092,32,Spain,Chelsea,GK,60,68,25975957,10532,Left,179,77,11,0,18,2022-05-28
1093,Player_1093,29,England,Real Madrid,CB,75,76,524110,188233,Right,168,62,46,32,15,2020-07-19
1094,Player_1094,22,Argentina,Inter Milan,LW,76,82,31052524,241824,Left,192,64,21,24,19,2018-04-25
1095,Player_1095,29,Nigeria,Arsenal,CDM,85,88,61035534,94944,Left,183,60,20,10,5,2019-11-23
1096,Player_1096,28,France,Real Madrid,CDM,58,61,53394789,343380,Left,195,82,21,26,8,2018-03-06
1097,Player_1097,20,Argentina,Manchester City,CDM,56,61,111386440,44253,Right,197,63,16,11,18,2021-04-29
1098,Player_1098,22,Germany,Inter Milan,CDM,67,68,70701294,476484,Left,185,95,8,13,1,2022-05-26
1099,Player_1099,31,Nigeria,Inter Milan,ST,70,72,107960815,254407,Left,190,69,48,3,1,2020-01-05
1100,Player_1100,32,Belgium,Inter Milan,CDM,57,61,109376825,463197,Left,193,88,14,18,2,2019-01-09
1101,Player_1101,38,Brazil,PSG,CAM,93,95,54658711,43400,Left,193,82,7,17,12,2018-11-20
1102,Player_1102,29,Germany,Inter Milan,CDM,67,69,5514354,105069,Left,199,87,50,22,20,2021-09-02
1103,Player_1103,22,France,Real Madrid,CDM,68,68,54521739,108411,Right,167,81,7,31,20,2020-12-15
1104,Player_1104,21,Netherlands,Manchester City,CB,84,90,21257105,459583,Left,177,92,4,12,8,2019-07-15
1105,Player_1105,33,Netherlands,Chelsea,ST,56,58,87995906,305282,Left,181,76,46,8,12,2022-05-28
1106,Player_1106,26,Nigeria,Bayern Munich,CDM,65,71,76349356,184120,Left,172,81,37,5,11,2018-10-23
1107,Player_1107,22,Argentina,Bayern Munich,GK,69,73,98123308,353163,Right,168,71,14,28,1,2019-12-04
1108,Player_1108,37,Brazil,Bayern Munich,CAM,76,80,34768136,498526,Left,181,92,13,30,14,2022-04-20
1109,Player_1109,32,Netherlands,Inter Milan,CDM,57,59,3558370,404913,Left,196,83,33,12,10,2021-11-22
1110,Player_1110,39,Argentina,Barcelona,CAM,79,80,116683292,186674,Right,186,90,28,31,2,2019-10-09
1111,Player_1111,25,Germany,Inter Milan,CAM,79,84,4404788,132238,Right,182,62,20,13,0,2021-04-07
1112,Player_1112,26,Brazil,Arsenal,CB,58,66,99753330,24166,Right,176,91,43,8,16,2019-04-21
1113,Player_1113,25,Germany,Arsenal,LB,83,89,5336713,486556,Right,185,62,1,9,1,2019-02-03
1114,Player_1114,19,Spain,Juventus,GK,57,59,119839635,48887,Right,178,78,42,16,16,2019-02-09
1115,Player_1115,27,Argentina,Manchester City,CDM,70,75,68543177,302336,Right,174,61,25,15,3,2021-10-05
1116,Player_1116,24,Netherlands,Bayern Munich,GK,65,73,95881796,19134,Left,166,89,39,10,10,2019-09-02
1117,Player_1117,22,Argentina,Manchester City,CAM,89,89,76584857,386416,Right,187,70,40,15,5,2018-10-31
1118,Player_1118,27,Portugal,Bayern Munich,LB,67,70,34015397,428787,Right,176,72,32,6,1,2019-01-22
1119,Player_1119,38,Germany,Liverpool,RW,57,57,63668468,345455,Right,178,75,29,20,16,2022-11-01
1120,Player_1120,38,Brazil,Barcelona,RW,67,74,15102524,360242,Right,183,92,40,31,4,2018-06-15
1121,Player_1121,40,Brazil,Manchester City,CB,63,66,34675063,381440,Right,196,61,23,5,16,2020-10-26
1122,Player_1122,39,Netherlands,Real Madrid,CM,92,95,9702719,116769,Right,175,94,31,29,17,2020-06-09
1123,Player_1123,32,Netherlands,PSG,RB,76,84,110034482,119926,Right,186,71,10,7,12,2023-11-24
1124,Player_1124,39,Germany,Juventus,LW,67,67,24382583,473392,Left,179,61,20,15,1,2018-05-02
1125,Player_1125,36,Netherlands,Liverpool,LW,59,62,112508142,403585,Left,185,75,5,27,4,2021-01-30
1126,Player_1126,29,France,Real Madrid,ST,75,75,34619886,286961,Left,191,71,19,13,15,2021-01-15
1127,Player_1127,33,England,Chelsea,CB,86,92,117034802,44884,Left,193,64,42,3,14,2019-08-12
1128,Player_1128,38,Germany,Arsenal,CB,91,95,30879516,320547,Right,199,69,17,28,3,2018-04-26
1129,Player_1129,31,Germany,Liverpool,GK,71,73,29551840,137778,Left,195,93,12,18,5,2023-06-20
1130,Player_1130,24,Germany,Manchester City,ST,72,72,16283899,221483,Left,178,95,3,13,5,2020-09-11
1131,Player_1131,28,Netherlands,Real Madrid,CM,68,74,108075525,298552,Left,189,62,15,7,19,2018-12-22
1132,Player_1132,18,Spain,Juventus,GK,89,95,98291325,156188,Left,188,60,7,16,1,2020-08-01
1133,Player_1133,22,France,Arsenal,RB,88,94,58053327,88739,Right,188,79,5,2,16,2018-11-06
1134,Player_1134,29,Spain,Inter Milan,LW,57,61,119912369,379455,Left,191,75,36,13,4,2021-04-28
1135,Player_1135,20,Netherlands,Liverpool,CAM,66,72,40650518,352819,Left,173,82,19,5,3,2019-06-14
1136,Player_1136,38,England,Juventus,GK,83,90,91470963,76521,Left,187,68,41,34,16,2018-06-17
1137,Player_1137,40,Nigeria,Arsenal,RW,93,94,17193491,326648,Right,166,94,40,16,9,2018-12-01
1138,Player_1138,37,Spain,Arsenal,CAM,66,66,83727844,23100,Right,171,67,34,0,14,2020-08-12
1139,Player_1139,16,Brazil,Chelsea,GK,67,70,74887832,188294,Right,165,60,31,5,12,2024-09-10
1140,Player_1140,35,Portugal,Juventus,CB,93,95,93468646,427910,Right,200,65,43,8,0,2022-09-01
1141,Player_1141,24,France,Manchester City,LB,68,74,83857242,10332,Right,196,76,21,33,17,2020-03-16
1142,Player_1142,25,Portugal,Chelsea,CM,56,61,68786122,392607,Left,196,93,22,18,17,2024-06-16
1143,Player_1143,29,France,PSG,LW,59,67,51528206,186629,Right,165,93,37,19,20,2019-01-20
1144,Player_1144,16,Germany,Barcelona,RW,91,95,105598945,35443,Right,170,61,9,24,9,2023-10-28
1145,Player_1145,34,France,Bayern Munich,ST,65,72,50738628,31305,Right,192,84,27,23,1,2023-06-30
1146,Player_1146,36,Netherlands,Manchester City,LB,55,59,111802812,111787,Left,167,92,48,26,11,2024-11-03
1147,Player_1147,29,England,Arsenal,CM,81,84,19582262,50761,Right,191,70,21,35,13,2022-09-23
1148,Player_1148,28,Nigeria,Real Madrid,CDM,84,85,3684244,361647,Left,195,69,39,7,16,2019-10-02
1149,Player_1149,21,Germany,PSG,RW,83,89,103467620,162762,Left,175,88,7,23,5,2023-07-02
1150,Player_1150,28,Spain,Bayern Munich,CM,58,59,42166159,390476,Right,175,77,32,12,20,2020-03-21
1151,Player_1151,39,Argentina,Barcelona,RB,77,82,5998345,117284,Right,188,93,30,29,16,2023-03-22
1152,Player_1152,26,Belgium,Bayern Munich,LW,77,80,87826335,380377,Left,168,94,5,20,1,2022-03-10
1153,Player_1153,27,Brazil,Real Madrid,CDM,58,66,58587422,264751,Right,170,91,39,29,14,2018-03-15
1154,Player_1154,32,Nigeria,Liverpool,LW,82,88,37740328,262926,Left,184,69,22,2,5,2024-08-21
1155,Player_1155,38,Spain,Inter Milan,CB,60,67,45206208,217427,Right,179,81,0,14,3,2022-05-12
1156,Player_1156,21,Argentina,Liverpool,LW,58,61,19708583,197407,Left,197,79,23,12,3,2021-03-10
1157,Player_1157,20,Germany,Liverpool,RB,88,88,58363053,469428,Left,178,92,48,19,5,2023-03-30
1158,Player_1158,28,Germany,Chelsea,GK,74,80,114703570,146920,Right,185,82,40,3,6,2019-11-05
1159,Player_1159,28,Argentina,Manchester City,CAM,69,74,109067697,101067,Right,191,79,6,32,18,2022-02-11
1160,Player_1160,28,France,Manchester City,RW,64,66,8904953,164977,Right,185,74,36,33,5,2019-11-30
1161,Player_1161,33,Belgium,Barcelona,GK,74,75,54683787,368281,Right,181,82,30,9,19,2022-08-18
1162,Player_1162,21,Brazil,Manchester City,LW,88,91,113020556,30117,Right,179,92,21,20,3,2024-11-01
1163,Player_1163,33,Germany,Bayern Munich,CAM,58,58,75548145,365592,Right,169,72,6,35,8,2021-08-30
1164,Player_1164,20,France,Liverpool,GK,65,72,108457040,460059,Right,169,89,40,27,8,2022-09-07
1165,Player_1165,38,Nigeria,Inter Milan,GK,75,82,111236829,97306,Left,198,61,4,35,3,2024-09-11
1166,Player_1166,28,Netherlands,Juventus,CDM,57,59,10330597,23006,Right,195,83,19,19,7,2022-03-09
1167,Player_1167,24,Germany,Juventus,RW,90,94,47950131,185356,Right,195,86,33,19,2,2022-08-27
1168,Player_1168,34,Brazil,Chelsea,CAM,67,69,27785585,149187,Right,194,64,8,25,6,2022-11-19
1169,Player_1169,22,Spain,PSG,CM,80,86,75130540,119026,Left,190,79,16,2,3,2021-09-17
1170,Player_1170,35,Portugal,PSG,CM,70,73,15710768,234948,Left,198,76,46,24,13,2019-05-26
1171,Player_1171,31,Brazil,Barcelona,LW,90,95,114074156,64768,Left,166,65,13,28,12,2018-11-21
1172,Player_1172,27,Portugal,Bayern Munich,CAM,64,70,106058060,191422,Left,198,84,14,7,13,2018-09-25
1173,Player_1173,17,Argentina,Juventus,CB,73,76,114446023,493182,Left,190,65,26,14,15,2020-04-24
1174,Player_1174,37,Nigeria,Barcelona,RW,87,87,95140670,308323,Left,200,63,4,6,14,2020-06-18
1175,Player_1175,29,Germany,Chelsea,CDM,66,67,72505403,476982,Right,192,82,30,16,9,2020-02-26
1176,Player_1176,21,Brazil,Liverpool,CB,60,65,63854815,21667,Left,177,62,9,4,5,2023-06-30
1177,Player_1177,23,Nigeria,Bayern Munich,LW,90,91,43616317,34878,Left,198,62,1,28,1,2022-10-18
1178,Player_1178,31,Portugal,Liverpool,CB,91,95,8623656,407043,Left,181,84,30,5,18,2021-05-04
1179,Player_1179,23,France,Arsenal,RB,83,89,43640137,406144,Left,196,63,19,10,20,2024-05-29
1180,Player_1180,25,Brazil,Chelsea,LW,86,94,2153210,359915,Left,176,86,49,33,8,2018-03-16
1181,Player_1181,40,Spain,Bayern Munich,LB,77,77,5946080,315301,Left,189,85,38,11,15,2019-05-08
1182,Player_1182,38,France,Juventus,CB,56,62,83900535,276979,Right,183,84,28,5,19,2023-07-12
1183,Player_1183,24,Belgium,PSG,LB,60,63,27467011,246745,Left,167,74,4,17,9,2021-04-21
1184,Player_1184,32,Portugal,Barcelona,GK,91,95,86350545,393430,Left,195,68,50,26,4,2018-01-28
1185,Player_1185,23,Spain,Juventus,ST,74,76,18638714,131933,Right,168,90,14,24,7,2023-03-16
1186,Player_1186,32,France,PSG,CB,88,92,82034287,422970,Left,191,80,45,12,11,2018-04-16
1187,Player_1187,28,Germany,Arsenal,CDM,73,76,49491837,117601,Right,196,79,39,18,4,2019-08-04
1188,Player_1188,33,Argentina,Juventus,CM,76,78,42690365,123071,Left,165,88,45,23,3,2022-08-24
1189,Player_1189,21,Argentina,Manchester City,CDM,72,72,1011662,480046,Left,197,93,30,0,8,2022-02-17
1190,Player_1190,18,Belgium,PSG,LB,66,68,110310677,119725,Right,192,62,5,24,4,2021-06-18
1191,Player_1191,33,England,PSG,GK,93,95,60971780,320786,Left,175,93,40,23,3,2020-08-27
1192,Player_1192,36,Nigeria,Manchester City,LB,64,71,102679710,124031,Right,179,61,30,29,3,2020-03-01
1193,Player_1193,19,Spain,PSG,ST,61,63,98952401,414513,Right,199,84,4,26,1,2021-12-14
1194,Player_1194,39,Spain,Juventus,CB,76,81,36525060,140076,Left,196,76,8,24,17,2023-11-23
1195,Player_1195,40,England,Manchester City,CB,84,87,108511095,241632,Left,175,84,3,22,0,2021-10-02
1196,Player_1196,31,Belgium,Manchester City,RW,81,88,39733562,434297,Left,177,68,36,0,16,2021-06-30
1197,Player_1197,22,Netherlands,Inter Milan,RB,89,93,21452190,386746,Right,168,77,14,0,9,2024-04-08
1198,Player_1198,35,Belgium,Manchester City,RB,60,61,85636715,204658,Right,175,73,11,28,17,2019-11-10
