InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
541047,22423,LED Lamp,17,2023-04-12 00:59:00,73.69,10892,Germany,1252.73
541048,22423,LED Lamp,2,2024-10-23 18:06:00,133.6,10550,Nigeria,267.2
541049,71053,Coffee Mug,10,2024-08-31 07:36:00,95.12,10176,Netherlands,951.2
541050,84406B,Storage Box,12,2023-03-08 20:10:00,16.99,10707,France,203.88
541051,71053,Coffee Mug,9,2023-04-14 01:53:00,83.28,10586,Ireland,749.52
541052,85123A,White Hanging Heart,7,2023-03-28 08:16:00,38.39,10853,United Kingdom,268.73
541053,84406B,Storage Box,16,2023-01-01 09:58:00,28.58,10472,Germany,457.28
541054,84406B,Storage Box,8,2024-02-28 03:48:00,118.59,10228,Ireland,948.72
541055,85123A,White Hanging Heart,4,2023-04-21 14:44:00,50.4,10502,Ireland,201.6
541056,85123A,White Hanging Heart,8,2023-02-07 10:48:00,32.54,10397,Nigeria,260.32
541057,90019,Water Bottle,18,2023-11-16 13:04:00,59.78,10633,Ireland,1076.04
541058,47566,Notebook,15,2024-08-21 16:53:00,102.0,10775,Nigeria,1530.0
541059,84406B,Storage Box,6,2024-02-22 06:42:00,124.45,10050,Spain,746.7
541060,71053,Coffee Mug,15,2023-09-08 17:32:00,142.99,10885,United Kingdom,2144.85
541061,85123A,White Hanging Heart,12,2024-03-17 00:00:00,135.03,10265,Netherlands,1620.36
541062,22423,LED Lamp,6,2024-04-26 04:55:00,126.7,10307,Nigeria,760.2
541063,90019,Water Bottle,7,2024-02-07 21:00:00,22.69,10673,France,158.83
541064,85123A,White Hanging Heart,13,2023-11-29 16:38:00,67.08,10237,France,872.04
541065,85123A,White Hanging Heart,5,2023-03-22 09:02:00,8.71,10809,France,43.55
541066,84406B,Storage Box,18,2023-06-16 03:05:00,103.73,10748,Netherlands,1867.14
541067,85123A,White Hanging Heart,10,2024-01-13 22:11:00,5.24,10630,Nigeria,52.4
541068,90019,Water Bottle,17,2023-05-06 03:33:00,111.39,10475,France,1893.63
541069,22423,LED Lamp,15,2024-03-21 07:24:00,58.39,10992,Germany,875.85
541070,84406B,Storage Box,16,2024-01-23 12:33:00,97.47,10773,Spain,1559.52
541071,84406B,Storage Box,4,2024-10-29 14:16:00,88.56,10894,Germany,354.24
541072,71053,Coffee Mug,15,2024-09-16 08:23:00,59.38,10156,Spain,890.7
541073,47566,Notebook,6,2023-10-07 07:07:00,64.67,10574,United Kingdom,388.02
541074,22423,LED Lamp,3,2024-03-31 21:58:00,6.53,10808,France,19.59
541075,47566,Notebook,15,2023-03-06 03:59:00,106.99,10819,United Kingdom,1604.85
541076,22423,LED Lamp,10,2023-01-20 12:23:00,76.66,10129,Ireland,766.6
541077,22423,LED Lamp,3,2023-06-04 16:14:00,3.85,10653,United Kingdom,11.55
541078,22752,Gift Bag,3,2024-09-10 16:04:00,83.58,10140,France,250.74
541079,22752,Gift Bag,14,2024-08-23 07:20:00,67.0,10859,United Kingdom,938.0
541080,47566,Notebook,4,2024-11-03 13:19:00,82.16,10611,United Kingdom,328.64
541081,22752,Gift Bag,4,2023-03-07 18:44:00,16.41,10220,Spain,65.64
541082,22752,Gift Bag,9,2023-10-24 05:36:00,102.13,10447,United Kingdom,919.17
541083,84406B,Storage Box,15,2023-11-03 17:17:00,88.47,10653,Netherlands,1327.05
541084,47566,Notebook,3,2024-06-12 15:21:00,15.48,10234,France,46.44
541085,85123A,White Hanging Heart,11,2024-05-30 09:46:00,77.05,10315,France,847.55
541086,71053,Coffee Mug,14,2024-06-09 08:38:00,137.19,10612,Germany,1920.66
541087,22423,LED Lamp,15,2024-09-18 06:08:00,39.69,10560,Netherlands,595.35
541088,71053,Coffee Mug,18,2023-09-21 22:11:00,3.76,10369,France,67.68
541089,90019,Water Bottle,20,2024-02-13 14:11:00,139.54,10730,Netherlands,2790.8
541090,85123A,White Hanging Heart,10,2023-04-17 05:30:00,99.61,10657,Netherlands,996.1
541091,47566,Notebook,14,2023-07-15 12:25:00,7.9,10701,Nigeria,110.6
541092,71053,Coffee Mug,12,2024-07-29 23:41:00,100.48,10292,Nigeria,1205.76
541093,90019,Water Bottle,19,2024-02-10 06:24:00,60.87,10972,Germany,1156.53
541094,47566,Notebook,11,2024-04-21 01:53:00,148.9,10083,Germany,1637.9
541095,90019,Water Bottle,3,2023-06-26 11:56:00,107.67,10800,France,323.01
541096,22752,Gift Bag,15,2023-11-16 19:23:00,72.08,10818,Ireland,1081.2
541097,71053,Coffee Mug,18,2023-06-24 02:09:00,100.92,10913,Spain,1816.56
541098,47566,Notebook,7,2023-04-15 16:09:00,72.54,10146,Netherlands,507.78
541099,47566,Notebook,8,2023-12-03 09:19:00,146.92,10084,France,1175.36
541100,71053,Coffee Mug,13,2024-03-21 07:24:00,137.97,10477,United Kingdom,1793.61
541101,22423,LED Lamp,13,2023-04-07 07:25:00,118.27,10259,Germany,1537.51
541102,85123A,White Hanging Heart,19,2024-12-27 13:37:00,16.28,10682,Spain,309.32
541103,85123A,White Hanging Heart,8,2023-08-07 01:23:00,68.09,10587,United Kingdom,544.72
541104,22752,Gift Bag,4,2024-08-28 00:40:00,115.05,10728,Spain,460.2
541105,22752,Gift Bag,16,2024-02-13 04:57:00,83.14,10552,Nigeria,1330.24
541106,84406B,Storage Box,12,2023-07-15 02:45:00,60.78,10586,Ireland,729.36
541107,22752,Gift Bag,11,2023-07-18 09:36:00,90.48,10699,France,995.28
541108,85123A,White Hanging Heart,17,2023-04-15 01:21:00,56.61,10260,Netherlands,962.37
541109,90019,Water Bottle,9,2024-03-16 16:28:00,99.88,10460,Nigeria,898.92
541110,22423,LED Lamp,19,2023-04-23 22:39:00,48.68,10179,Ireland,924.92
541111,85123A,White Hanging Heart,8,2024-11-24 22:08:00,111.82,10214,Germany,894.56
541112,71053,Coffee Mug,16,2023-07-12 10:46:00,100.62,10456,Nigeria,1609.92
541113,22752,Gift Bag,2,2023-06-27 01:11:00,95.31,10456,United Kingdom,190.62
541114,85123A,White Hanging Heart,15,2024-05-07 23:26:00,6.09,10516,United Kingdom,91.35
541115,22423,LED Lamp,8,2023-02-21 18:26:00,127.69,10243,France,1021.52
541116,84406B,Storage Box,16,2023-02-28 20:56:00,63.24,10517,United Kingdom,1011.84
541117,84406B,Storage Box,2,2024-03-17 06:14:00,91.61,10343,United Kingdom,183.22
541118,85123A,White Hanging Heart,4,2024-03-09 15:44:00,126.58,10504,France,506.32
541119,22752,Gift Bag,4,2024-08-17 10:00:00,88.5,10981,Nigeria,354.0
541120,90019,Water Bottle,9,2023-03-09 15:34:00,62.29,10539,Nigeria,560.61
541121,85123A,White Hanging Heart,16,2024-11-05 03:31:00,16.05,10749,Nigeria,256.8
541122,22752,Gift Bag,17,2023-04-29 23:38:00,90.33,10480,Ireland,1535.61
541123,22752,Gift Bag,10,2024-03-07 21:38:00,8.3,10283,Netherlands,83.0
541124,85123A,White Hanging Heart,16,2023-09-11 11:36:00,134.43,10479,Nigeria,2150.88
541125,85123A,White Hanging Heart,10,2024-09-09 19:03:00,94.85,10339,France,948.5
541126,47566,Notebook,8,2024-08-03 12:58:00,139.36,10908,Spain,1114.88
541127,22752,Gift Bag,1,2024-07-19 20:46:00,65.42,10594,Germany,65.42
541128,47566,Notebook,16,2024-06-30 01:45:00,46.64,10296,Netherlands,746.24
541129,85123A,White Hanging Heart,5,2024-12-19 01:48:00,49.08,10809,Germany,245.4
541130,85123A,White Hanging Heart,6,2023-09-01 23:24:00,120.35,10857,Germany,722.1
541131,90019,Water Bottle,17,2023-11-30 19:37:00,146.95,10145,Ireland,2498.15
541132,22752,Gift Bag,4,2024-06-12 12:22:00,38.21,10157,Ireland,152.84
541133,22423,LED Lamp,6,2023-10-23 11:01:00,126.86,10540,France,761.16
541134,22752,Gift Bag,16,2023-05-06 05:53:00,9.28,10860,United Kingdom,148.48
541135,22423,LED Lamp,18,2023-03-07 10:21:00,102.71,10072,Germany,1848.78
541136,22423,LED Lamp,5,2024-07-08 22:02:00,139.7,10594,United Kingdom,698.5
541137,22752,Gift Bag,15,2023-05-27 15:52:00,76.83,10857,Ireland,1152.45
541138,85123A,White Hanging Heart,7,2023-06-07 09:14:00,133.26,10924,United Kingdom,932.82
541139,85123A,White Hanging Heart,9,2023-07-06 14:40:00,15.99,10534,Ireland,143.91
541140,22752,Gift Bag,11,2023-05-13 05:20:00,146.71,10723,Netherlands,1613.81
541141,22423,LED Lamp,5,2024-08-03 14:17:00,127.55,10825,France,637.75
541142,47566,Notebook,18,2024-09-21 11:56:00,28.74,10155,Germany,517.32
541143,90019,Water Bottle,1,2023-05-05 06:49:00,101.47,10313,Ireland,101.47
541144,85123A,White Hanging Heart,10,2023-10-16 21:29:00,49.47,10825,Ireland,494.7
541145,47566,Notebook,6,2023-04-06 11:25:00,67.25,10900,Germany,403.5
541146,71053,Coffee Mug,7,2023-01-07 02:58:00,12.4,10683,Nigeria,86.8
541147,85123A,White Hanging Heart,5,2024-11-10 01:55:00,38.16,10966,Nigeria,190.8
541148,90019,Water Bottle,15,2024-02-11 10:12:00,18.83,10247,Spain,282.45
541149,22752,Gift Bag,14,2024-04-09 17:23:00,107.56,10716,Ireland,1505.84
541150,71053,Coffee Mug,13,2024-03-04 09:18:00,11.45,10756,United Kingdom,148.85
541151,71053,Coffee Mug,14,2023-10-17 06:55:00,49.81,10896,Netherlands,697.34
541152,22752,Gift Bag,16,2024-09-29 02:07:00,46.6,10460,United Kingdom,745.6
541153,47566,Notebook,15,2023-09-20 15:16:00,129.58,10404,United Kingdom,1943.7
541154,71053,Coffee Mug,17,2024-10-18 05:32:00,105.59,10442,Germany,1795.03
541155,85123A,White Hanging Heart,16,2023-12-18 12:41:00,132.21,10126,Spain,2115.36
541156,90019,Water Bottle,3,2024-11-06 04:19:00,138.6,10420,Spain,415.8
541157,71053,Coffee Mug,10,2024-04-24 09:58:00,49.69,10891,Ireland,496.9
541158,47566,Notebook,16,2024-09-28 04:11:00,92.39,10943,France,1478.24
541159,90019,Water Bottle,17,2024-02-28 22:51:00,131.07,10025,France,2228.19
541160,22752,Gift Bag,18,2024-01-19 06:27:00,123.19,10770,United Kingdom,2217.42
541161,22423,LED Lamp,14,2024-12-15 21:46:00,109.67,10094,United Kingdom,1535.38
541162,90019,Water Bottle,8,2023-07-27 13:23:00,47.56,10590,Netherlands,380.48
541163,90019,Water Bottle,15,2024-01-10 12:06:00,95.53,10231,United Kingdom,1432.95
541164,84406B,Storage Box,17,2024-04-02 13:42:00,18.56,10359,Spain,315.52
541165,22423,LED Lamp,6,2024-10-03 18:32:00,37.12,10555,Nigeria,222.72
541166,84406B,Storage Box,9,2024-05-20 23:28:00,58.75,10038,Nigeria,528.75
541167,47566,Notebook,17,2023-02-24 05:03:00,32.24,10354,France,548.08
541168,22752,Gift Bag,3,2023-08-31 15:49:00,133.55,10305,Nigeria,400.65
541169,47566,Notebook,14,2023-02-13 23:04:00,80.64,10176,Netherlands,1128.96
541170,71053,Coffee Mug,3,2024-06-24 23:19:00,57.98,10370,United Kingdom,173.94
541171,71053,Coffee Mug,18,2024-03-14 07:07:00,49.72,10044,United Kingdom,894.96
541172,22423,LED Lamp,11,2024-02-17 20:46:00,6.58,10285,France,72.38
541173,22423,LED Lamp,8,2024-04-23 05:10:00,41.15,10835,Ireland,329.2
541174,22423,LED Lamp,12,2023-05-18 19:45:00,114.22,10669,Ireland,1370.64
541175,22423,LED Lamp,18,2023-11-07 11:43:00,11.17,10280,Spain,201.06
541176,71053,Coffee Mug,4,2024-01-29 07:39:00,83.9,10863,France,335.6
541177,85123A,White Hanging Heart,1,2024-03-17 20:46:00,67.53,10380,France,67.53
541178,22423,LED Lamp,8,2023-08-14 09:13:00,86.55,10740,Netherlands,692.4
541179,84406B,Storage Box,18,2024-08-09 11:52:00,114.45,10713,Nigeria,2060.1
541180,85123A,White Hanging Heart,1,2023-01-31 18:34:00,86.93,10709,Nigeria,86.93
541181,90019,Water Bottle,11,2024-03-21 20:35:00,75.43,10612,Ireland,829.73
541182,71053,Coffee Mug,16,2024-04-25 06:20:00,147.42,10483,Ireland,2358.72
541183,85123A,White Hanging Heart,9,2024-12-05 04:40:00,44.88,10776,Nigeria,403.92
541184,22752,Gift Bag,20,2023-07-30 09:34:00,100.83,10503,Spain,2016.6
541185,71053,Coffee Mug,7,2024-02-12 10:01:00,148.2,10098,France,1037.4
541186,84406B,Storage Box,7,2023-06-27 13:46:00,87.27,10292,United Kingdom,610.89
541187,84406B,Storage Box,19,2023-04-09 09:16:00,23.44,10778,Spain,445.36
541188,22423,LED Lamp,9,2024-04-10 09:48:00,96.9,10767,Netherlands,872.1
541189,90019,Water Bottle,18,2024-11-05 23:00:00,52.53,10227,France,945.54
541190,71053,Coffee Mug,11,2024-03-16 08:57:00,117.25,10350,United Kingdom,1289.75
541191,90019,Water Bottle,10,2024-06-09 08:08:00,43.37,10217,France,433.7
541192,85123A,White Hanging Heart,12,2024-06-04 05:27:00,52.33,10256,United Kingdom,627.96
541193,47566,Notebook,15,2024-01-10 16:33:00,75.57,10792,Ireland,1133.55
541194,90019,Water Bottle,2,2024-09-29 08:35:00,52.51,10185,Nigeria,105.02
541195,22423,LED Lamp,11,2023-09-08 08:38:00,136.96,10706,United Kingdom,1506.56
541196,71053,Coffee Mug,8,2023-02-04 06:44:00,133.23,10536,Germany,1065.84
541197,71053,Coffee Mug,18,2024-05-21 11:55:00,102.59,10510,France,1846.62
541198,90019,Water Bottle,2,2024-10-03 07:27:00,30.06,10530,Nigeria,60.12
541199,71053,Coffee Mug,2,2023-02-12 02:17:00,107.09,10357,United Kingdom,214.18
541200,22423,LED Lamp,5,2023-06-28 20:06:00,77.7,10529,Spain,388.5
541201,71053,Coffee Mug,13,2023-08-11 18:48:00,20.3,10342,Nigeria,263.9
541202,85123A,White Hanging Heart,16,2024-02-12 06:49:00,51.68,10352,United Kingdom,826.88
541203,22423,LED Lamp,16,2024-07-12 16:07:00,31.24,10705,Ireland,499.84
541204,22423,LED Lamp,8,2023-04-13 10:09:00,90.72,10104,Germany,725.76
541205,22752,Gift Bag,18,2023-11-22 11:43:00,108.9,10080,Nigeria,1960.2
541206,85123A,White Hanging Heart,18,2024-10-02 12:51:00,7.94,10822,Nigeria,142.92
541207,22423,LED Lamp,9,2023-11-05 17:53:00,122.13,10025,Germany,1099.17
541208,22423,LED Lamp,6,2023-12-19 21:37:00,13.26,10435,Germany,79.56
541209,90019,Water Bottle,3,2023-03-26 16:45:00,143.57,10866,Netherlands,430.71
541210,85123A,White Hanging Heart,20,2024-06-23 15:28:00,20.27,10963,Spain,405.4
541211,90019,Water Bottle,9,2023-01-30 13:59:00,42.37,10579,France,381.33
541212,47566,Notebook,2,2024-04-17 06:47:00,41.72,10883,Germany,83.44
541213,71053,Coffee Mug,5,2024-10-13 21:43:00,5.64,10597,France,28.2
541214,71053,Coffee Mug,16,2023-01-04 13:26:00,62.88,10714,United Kingdom,1006.08
541215,47566,Notebook,4,2024-08-21 23:55:00,75.51,10043,Nigeria,302.04
541216,90019,Water Bottle,5,2024-05-18 05:09:00,74.71,10796,Spain,373.55
541217,22423,LED Lamp,5,2024-03-06 08:17:00,76.28,10087,Germany,381.4
541218,85123A,White Hanging Heart,15,2024-01-08 18:06:00,139.22,10911,Ireland,2088.3
541219,47566,Notebook,18,2024-06-14 06:08:00,77.62,10016,United Kingdom,1397.16
541220,84406B,Storage Box,8,2023-05-07 01:26:00,48.01,10185,United Kingdom,384.08
541221,85123A,White Hanging Heart,16,2024-11-03 22:56:00,73.43,10747,Germany,1174.88
541222,22752,Gift Bag,14,2024-10-10 06:09:00,46.29,10568,Netherlands,648.06
541223,47566,Notebook,15,2023-06-21 01:22:00,116.67,10568,Ireland,1750.05
541224,71053,Coffee Mug,11,2023-05-02 23:13:00,146.72,10451,United Kingdom,1613.92
541225,85123A,White Hanging Heart,11,2024-06-12 18:35:00,97.74,10151,Netherlands,1075.14
541226,90019,Water Bottle,2,2024-08-25 00:31:00,98.92,10591,Ireland,197.84
541227,22423,LED Lamp,19,2023-12-04 13:40:00,9.46,10431,United Kingdom,179.74
541228,22423,LED Lamp,8,2024-01-06 16:25:00,84.81,10150,Nigeria,678.48
541229,84406B,Storage Box,12,2024-09-15 02:28:00,45.68,10017,France,548.16
541230,90019,Water Bottle,4,2024-04-04 05:37:00,60.19,10122,France,240.76
541231,85123A,White Hanging Heart,8,2023-06-04 01:45:00,85.44,10292,Ireland,683.52
541232,22423,LED Lamp,11,2023-08-29 21:15:00,136.61,10459,France,1502.71
541233,22752,Gift Bag,16,2023-04-30 07:11:00,67.48,10817,Ireland,1079.68
541234,22752,Gift Bag,12,2024-08-30 22:45:00,18.48,10804,Nigeria,221.76
541235,71053,Coffee Mug,2,2023-08-09 02:46:00,64.56,10828,Nigeria,129.12
541236,90019,Water Bottle,19,2024-09-23 04:06:00,71.81,10712,Spain,1364.39
541237,85123A,White Hanging Heart,14,2024-05-30 22:46:00,62.23,10124,Spain,871.22
541238,71053,Coffee Mug,15,2024-08-09 10:05:00,52.38,10450,Spain,785.7
541239,22752,Gift Bag,6,2024-06-14 10:46:00,109.61,10974,United Kingdom,657.66
541240,84406B,Storage Box,20,2023-09-14 13:59:00,4.31,10638,Germany,86.2
541241,90019,Water Bottle,17,2023-02-04 14:07:00,52.37,10329,Spain,890.29
541242,71053,Coffee Mug,6,2024-07-02 19:09:00,129.76,10922,Spain,778.56
541243,84406B,Storage Box,9,2024-12-01 08:28:00,136.96,10801,Netherlands,1232.64
541244,71053,Coffee Mug,10,2024-03-25 06:58:00,40.41,10622,Germany,404.1
541245,47566,Notebook,7,2023-08-07 23:21:00,67.45,10177,Nigeria,472.15
541246,22752,Gift Bag,10,2024-05-01 12:09:00,61.46,10792,France,614.6
541247,85123A,White Hanging Heart,14,2024-10-22 08:11:00,124.21,10938,Spain,1738.94
541248,84406B,Storage Box,7,2023-10-06 04:08:00,58.13,10906,France,406.91
541249,90019,Water Bottle,15,2024-09-03 06:08:00,77.66,10181,Netherlands,1164.9
541250,84406B,Storage Box,18,2024-11-20 22:47:00,40.88,10443,Germany,735.84
541251,85123A,White Hanging Heart,9,2023-04-22 09:35:00,15.08,10511,France,135.72
541252,47566,Notebook,8,2023-10-14 11:43:00,147.88,10809,Netherlands,1183.04
541253,22752,Gift Bag,2,2024-08-02 20:42:00,105.17,10116,Spain,210.34
541254,85123A,White Hanging Heart,1,2023-09-22 16:05:00,25.9,10841,Netherlands,25.9
541255,47566,Notebook,14,2024-05-15 17:48:00,30.12,10825,France,421.68
541256,22423,LED Lamp,2,2023-11-09 08:54:00,127.51,10785,United Kingdom,255.02
541257,22423,LED Lamp,12,2024-07-20 09:45:00,117.68,10103,Netherlands,1412.16
541258,71053,Coffee Mug,20,2024-11-29 10:18:00,96.98,10280,France,1939.6
541259,47566,Notebook,3,2023-02-14 02:39:00,36.26,10391,France,108.78
541260,47566,Notebook,6,2023-12-14 08:15:00,98.66,10640,Germany,591.96
541261,22752,Gift Bag,17,2023-07-03 18:55:00,77.33,10917,United Kingdom,1314.61
541262,47566,Notebook,6,2024-01-12 16:32:00,6.06,10487,Germany,36.36
541263,47566,Notebook,14,2024-04-24 05:02:00,134.26,10381,Ireland,1879.64
541264,85123A,White Hanging Heart,1,2023-05-27 00:38:00,98.06,10061,Ireland,98.06
541265,71053,Coffee Mug,5,2024-12-06 03:32:00,46.7,10702,Germany,233.5
541266,22752,Gift Bag,14,2024-07-09 21:18:00,97.85,10326,Germany,1369.9
541267,71053,Coffee Mug,15,2024-02-17 05:08:00,25.96,10310,Nigeria,389.4
541268,71053,Coffee Mug,18,2023-09-03 12:23:00,49.62,10819,Ireland,893.16
541269,85123A,White Hanging Heart,17,2024-04-12 23:58:00,50.47,10096,Ireland,857.99
541270,22752,Gift Bag,18,2024-10-04 18:55:00,83.78,10120,Spain,1508.04
541271,84406B,Storage Box,20,2023-12-03 10:55:00,15.97,10417,United Kingdom,319.4
541272,47566,Notebook,4,2024-12-23 13:50:00,16.48,10970,France,65.92
541273,84406B,Storage Box,2,2023-10-08 22:07:00,23.1,10380,France,46.2
541274,84406B,Storage Box,5,2024-04-12 14:41:00,138.71,10831,United Kingdom,693.55
541275,84406B,Storage Box,10,2024-06-09 03:47:00,49.2,10322,United Kingdom,492.0
541276,84406B,Storage Box,17,2023-12-31 17:35:00,61.45,10604,France,1044.65
541277,22423,LED Lamp,9,2023-03-14 09:40:00,21.99,10086,Netherlands,197.91
541278,71053,Coffee Mug,14,2024-06-25 09:35:00,7.32,10938,Spain,102.48
541279,71053,Coffee Mug,14,2024-07-05 02:08:00,137.16,10941,Germany,1920.24
541280,85123A,White Hanging Heart,5,2024-03-28 20:39:00,143.12,10826,Ireland,715.6
541281,90019,Water Bottle,1,2023-02-22 07:00:00,139.71,10740,Germany,139.71
541282,22752,Gift Bag,5,2023-06-02 05:54:00,57.55,10540,Ireland,287.75
541283,22752,Gift Bag,19,2024-05-05 08:00:00,60.6,10983,Ireland,1151.4
541284,22752,Gift Bag,8,2023-11-08 17:46:00,102.54,10802,Nigeria,820.32
541285,22752,Gift Bag,2,2023-05-10 21:39:00,55.53,10461,Germany,111.06
541286,47566,Notebook,20,2024-06-25 10:41:00,121.02,10007,Netherlands,2420.4
541287,90019,Water Bottle,16,2024-07-17 04:00:00,83.46,10345,Nigeria,1335.36
541288,90019,Water Bottle,13,2023-01-29 20:31:00,56.88,10046,United Kingdom,739.44
541289,22423,LED Lamp,3,2024-02-14 10:14:00,14.64,10267,Netherlands,43.92
541290,22423,LED Lamp,3,2024-07-05 17:59:00,67.54,10455,Spain,202.62
541291,84406B,Storage Box,17,2023-12-22 15:54:00,91.01,10979,Netherlands,1547.17
541292,71053,Coffee Mug,14,2023-05-07 16:22:00,12.68,10729,Germany,177.52
541293,47566,Notebook,14,2024-11-13 06:15:00,138.04,10226,Germany,1932.56
541294,71053,Coffee Mug,11,2023-10-08 09:03:00,4.97,10015,Spain,54.67
541295,22423,LED Lamp,10,2024-07-28 12:38:00,138.05,10744,France,1380.5
541296,22752,Gift Bag,19,2023-06-23 15:29:00,103.84,10475,Ireland,1972.96
541297,84406B,Storage Box,13,2024-04-22 19:20:00,7.45,10190,Netherlands,96.85
541298,22752,Gift Bag,17,2024-05-15 05:14:00,132.03,10277,France,2244.51
541299,90019,Water Bottle,20,2023-04-24 10:00:00,147.72,10595,France,2954.4
541300,84406B,Storage Box,13,2023-04-26 10:21:00,90.25,10930,Netherlands,1173.25
541301,84406B,Storage Box,10,2023-01-24 18:54:00,22.61,10845,Ireland,226.1
541302,85123A,White Hanging Heart,15,2023-11-18 07:59:00,82.12,10513,United Kingdom,1231.8
541303,85123A,White Hanging Heart,12,2024-02-23 17:16:00,33.53,10979,France,402.36
541304,84406B,Storage Box,18,2024-06-30 08:44:00,5.29,10574,Netherlands,95.22
541305,84406B,Storage Box,3,2024-12-27 12:56:00,87.27,10589,France,261.81
541306,22752,Gift Bag,1,2023-01-26 09:16:00,52.92,10016,France,52.92
541307,85123A,White Hanging Heart,19,2024-07-19 22:33:00,10.22,10668,Nigeria,194.18
541308,85123A,White Hanging Heart,20,2023-03-15 17:44:00,138.14,10260,France,2762.8
541309,85123A,White Hanging Heart,5,2024-04-14 14:50:00,143.77,10241,Germany,718.85
541310,90019,Water Bottle,18,2024-06-14 10:52:00,121.63,10747,Nigeria,2189.34
541311,90019,Water Bottle,9,2024-07-26 18:54:00,62.22,10838,Germany,559.98
541312,85123A,White Hanging Heart,1,2024-08-11 01:09:00,82.07,10817,Ireland,82.07
541313,22423,LED Lamp,11,2024-02-26 18:18:00,28.98,10439,Germany,318.78
541314,85123A,White Hanging Heart,3,2024-07-11 04:08:00,123.9,10261,Nigeria,371.7
541315,22752,Gift Bag,19,2023-06-28 22:00:00,129.45,10772,United Kingdom,2459.55
541316,47566,Notebook,12,2023-03-03 13:16:00,49.02,10242,Germany,588.24
541317,47566,Notebook,4,2023-08-03 02:40:00,147.13,10711,Germany,588.52
541318,85123A,White Hanging Heart,8,2024-03-25 18:07:00,34.61,10332,Nigeria,276.88
541319,84406B,Storage Box,16,2024-02-16 15:44:00,140.27,10161,France,2244.32
541320,22423,LED Lamp,15,2023-04-14 21:40:00,28.88,10099,Nigeria,433.2
541321,47566,Notebook,16,2023-09-04 21:50:00,17.11,10379,Ireland,273.76
541322,71053,Coffee Mug,3,2024-02-27 15:30:00,92.36,10386,Netherlands,277.08
541323,71053,Coffee Mug,20,2024-05-23 05:59:00,129.94,10474,France,2598.8
