Property_ID,City,Region,Property_Type,Bedrooms,Bathrooms,Size_sqft,Year_Built,Listing_Type,Days_On_Market,Garage,Swimming_Pool,Garden,Price,Agent_Name
1020,Port Harcourt,East,Duplex,5,1,695,2016,Sale,294,Yes,Yes,Yes,216503.0,Agent_20
1021,Kano,North,Bungalow,6,4,4364,1997,Sale,154,No,Yes,No,608514.0,Agent_21
1022,Ibadan,South,Villa,5,3,3773,1998,Rent,64,Yes,Yes,Yes,587360.0,Agent_22
1023,Ibadan,West,Villa,2,5,5610,2017,Sale,158,No,No,No,703855.0,Agent_23
1024,Lagos,East,Duplex,3,5,3194,2004,Rent,265,No,No,No,736230.0,Agent_24
1025,Ibadan,East,Apartment,7,1,3712,1991,Sale,121,No,Yes,No,514850.0,Agent_25
1026,Ibadan,East,Bungalow,4,2,3255,1996,Sale,288,Yes,No,No,476988.0,Agent_26
1027,Port Harcourt,East,Bungalow,6,1,2021,2007,Sale,11,No,Yes,Yes,489368.0,Agent_27
1028,Ibadan,West,Apartment,3,5,1580,2011,Rent,214,No,Yes,No,258278.0,Agent_28
1029,Lagos,North,Apartment,5,3,1221,1999,Sale,162,Yes,No,Yes,349584.0,Agent_29
1030,Abuja,East,Apartment,4,5,2062,2022,Sale,105,No,No,Yes,536086.0,Agent_30
1031,Port Harcourt,South,Duplex,3,4,1139,1996,Sale,147,No,No,Yes,332198.0,Agent_31
1032,Abuja,North,Duplex,1,5,4760,1992,Sale,182,No,Yes,Yes,892060.0,Agent_32
1033,Port Harcourt,East,Bungalow,6,5,4810,2003,Rent,338,No,No,No,934552.0,Agent_33
1034,Enugu,North,Duplex,2,4,5690,2025,Sale,37,Yes,Yes,No,784339.0,Agent_34
1035,Kano,South,Villa,3,2,4287,2002,Rent,82,Yes,No,Yes,515811.0,Agent_35
1036,Enugu,East,Bungalow,3,5,4236,2005,Rent,12,Yes,Yes,Yes,683891.0,Agent_36
1037,Ibadan,South,Duplex,1,1,589,2005,Sale,4,No,No,Yes,110831.0,Agent_37
1038,Abuja,West,Apartment,5,5,3421,1994,Sale,43,No,Yes,No,827457.0,Agent_38
1039,Ibadan,East,Villa,7,1,1751,2014,Rent,51,No,Yes,No,365994.0,Agent_39
1040,Kano,East,Apartment,7,4,1602,2015,Rent,261,No,No,Yes,259773.0,Agent_40
1041,Port Harcourt,East,Bungalow,6,5,5203,2002,Rent,134,Yes,Yes,Yes,954220.0,Agent_41
1042,Kano,East,Apartment,6,4,848,2015,Sale,87,No,No,Yes,215285.0,Agent_42
1043,Lagos,West,Duplex,2,4,4413,1990,Sale,362,Yes,No,No,936318.0,Agent_43
1044,Kano,East,Duplex,3,2,4552,1997,Rent,56,No,No,Yes,518463.0,Agent_44
1045,Lagos,North,Bungalow,4,5,3441,1993,Rent,217,No,Yes,No,753494.0,Agent_45
1046,Kano,East,Apartment,3,1,745,2010,Rent,68,Yes,No,No,138718.0,Agent_46
1047,Lagos,West,Bungalow,7,1,771,2011,Sale,352,No,Yes,No,317730.0,Agent_47
1048,Abuja,East,Apartment,2,5,2530,1992,Sale,44,Yes,No,Yes,588528.0,Agent_48
1049,Ibadan,North,Villa,3,2,4998,2008,Rent,143,Yes,No,No,632619.0,Agent_49
1050,Ibadan,West,Duplex,1,2,3687,1990,Sale,346,No,Yes,No,509029.0,Agent_50
1051,Enugu,West,Bungalow,7,2,4006,2018,Rent,42,Yes,Yes,Yes,691326.0,Agent_1
1052,Ibadan,North,Villa,3,1,1965,2012,Sale,139,Yes,No,Yes,257708.0,Agent_2
1053,Port Harcourt,North,Villa,3,4,1695,2022,Rent,73,No,Yes,Yes,336821.0,Agent_3
1054,Kano,North,Bungalow,7,2,3587,2012,Sale,267,Yes,No,No,531772.0,Agent_4
1055,Enugu,North,Bungalow,4,1,3508,1994,Sale,194,Yes,Yes,No,497819.0,Agent_5
1056,Port Harcourt,North,Villa,7,1,4323,1996,Sale,155,No,Yes,Yes,877733.0,Agent_6
1057,Port Harcourt,West,Apartment,1,4,5675,1995,Sale,246,Yes,No,No,983939.0,Agent_7
1058,Lagos,West,Villa,1,5,2114,2011,Sale,314,No,Yes,Yes,483811.0,Agent_8
1059,Ibadan,East,Bungalow,3,5,1626,2002,Sale,218,Yes,No,Yes,248465.0,Agent_9
1060,Abuja,East,Villa,6,2,4879,2001,Sale,253,No,No,No,996250.0,Agent_10
1061,Abuja,South,Apartment,4,2,1016,1993,Rent,277,No,Yes,No,266252.0,Agent_11
1062,Enugu,East,Duplex,3,4,3165,1997,Rent,277,No,No,No,488612.0,Agent_12
1063,Abuja,East,Duplex,7,2,1801,2020,Rent,72,No,Yes,No,571280.0,Agent_13
1064,Kano,North,Villa,3,4,1111,2015,Sale,129,No,Yes,Yes,151751.0,Agent_14
1065,Abuja,North,Apartment,2,1,1249,1997,Sale,358,Yes,No,Yes,211992.0,Agent_15
1066,Enugu,East,Duplex,2,2,5888,2022,Sale,186,No,Yes,No,794407.0,Agent_16
1067,Abuja,South,Villa,6,1,2356,2018,Rent,13,No,No,No,518097.0,Agent_17
1068,Kano,North,Villa,4,3,899,1994,Rent,329,Yes,No,No,162626.0,Agent_18
1069,Lagos,East,Apartment,5,4,2026,2017,Rent,220,No,Yes,Yes,522555.0,Agent_19
1070,Enugu,East,Bungalow,2,3,2524,2006,Rent,6,Yes,Yes,Yes,396777.0,Agent_20
1071,Lagos,West,Villa,5,2,819,2012,Rent,239,Yes,No,No,329648.0,Agent_21
1072,Lagos,South,Bungalow,1,1,5651,1998,Rent,112,No,No,Yes,1185034.0,Agent_22
1073,Lagos,West,Bungalow,2,2,835,1991,Sale,228,Yes,No,Yes,185936.0,Agent_23
1074,Port Harcourt,South,Duplex,2,3,2598,2021,Rent,17,Yes,Yes,Yes,495178.0,Agent_24
1075,Ibadan,North,Bungalow,4,2,673,2020,Sale,73,Yes,Yes,Yes,164893.0,Agent_25
1076,Port Harcourt,South,Apartment,6,5,4519,1996,Rent,12,No,No,No,861800.0,Agent_26
1077,Ibadan,East,Duplex,5,3,2141,2019,Rent,86,Yes,Yes,No,403020.0,Agent_27
1078,Lagos,East,Duplex,7,2,1000,1992,Sale,180,No,No,No,380299.0,Agent_28
1079,Enugu,South,Duplex,2,1,4146,1998,Sale,122,No,Yes,No,586864.0,Agent_29
1080,Ibadan,South,Villa,2,2,2863,1999,Sale,204,Yes,No,Yes,364638.0,Agent_30
1081,Kano,South,Villa,4,1,2356,2015,Rent,70,No,No,No,329785.0,Agent_31
1082,Kano,West,Bungalow,4,5,3652,1990,Rent,108,Yes,No,No,454959.0,Agent_32
1083,Abuja,South,Duplex,6,2,2396,2019,Sale,201,Yes,No,No,655746.0,Agent_33
1084,Ibadan,North,Duplex,5,5,2218,2004,Rent,52,No,No,No,412740.0,Agent_34
1085,Enugu,West,Apartment,1,3,2278,2014,Sale,37,No,No,No,295485.0,Agent_35
1086,Port Harcourt,West,Bungalow,7,1,5292,1995,Rent,117,No,Yes,Yes,934430.0,Agent_36
1087,Lagos,South,Apartment,6,3,3557,2007,Rent,259,Yes,No,No,803938.0,Agent_37
1088,Abuja,North,Bungalow,1,1,5327,1990,Rent,264,Yes,No,Yes,981914.0,Agent_38
1089,Kano,West,Bungalow,3,5,5690,1992,Sale,303,Yes,No,Yes,711353.0,Agent_39
1090,Port Harcourt,East,Villa,2,4,3213,2006,Rent,64,No,No,Yes,595175.0,Agent_40
1091,Port Harcourt,West,Villa,5,2,4328,1997,Sale,42,Yes,No,Yes,841403.0,Agent_41
1092,Lagos,South,Apartment,6,5,5247,2006,Sale,43,Yes,Yes,Yes,1158216.0,Agent_42
1093,Ibadan,North,Bungalow,2,1,1594,2014,Sale,125,Yes,No,Yes,211956.0,Agent_43
1094,Kano,South,Duplex,5,1,545,2001,Sale,270,Yes,No,No,147776.0,Agent_44
1095,Enugu,East,Villa,5,1,5666,2018,Sale,347,No,No,Yes,841966.0,Agent_45
1096,Port Harcourt,East,Duplex,5,1,1945,2014,Sale,233,Yes,No,No,348078.0,Agent_46
1097,Lagos,East,Apartment,2,2,2696,2025,Sale,132,No,Yes,Yes,519621.0,Agent_47
1098,Enugu,South,Villa,6,3,3701,2014,Sale,2,Yes,Yes,Yes,608798.0,Agent_48
1099,Ibadan,West,Villa,7,4,955,2018,Sale,115,Yes,No,Yes,261084.0,Agent_49
1100,Kano,South,Bungalow,4,2,2162,2000,Rent,1,Yes,No,No,333329.0,Agent_50
1101,Ibadan,North,Apartment,2,1,3424,1993,Sale,331,No,Yes,Yes,492610.0,Agent_1
1102,Port Harcourt,West,Bungalow,5,2,1465,2003,Rent,65,No,No,Yes,346806.0,Agent_2
1103,Enugu,East,Villa,6,5,5464,2006,Sale,125,No,Yes,No,915269.0,Agent_3
1104,Enugu,South,Apartment,7,1,2028,1991,Rent,256,Yes,No,Yes,430210.0,Agent_4
1105,Enugu,East,Villa,3,4,3476,1997,Rent,322,Yes,Yes,Yes,560804.0,Agent_5
1106,Port Harcourt,East,Apartment,1,1,3571,2025,Rent,143,No,Yes,Yes,549679.0,Agent_6
1107,Port Harcourt,North,Villa,5,4,5596,1999,Rent,328,Yes,No,No,969747.0,Agent_7
1108,Ibadan,West,Duplex,3,4,5369,1996,Rent,246,Yes,No,Yes,672534.0,Agent_8
1109,Abuja,North,Duplex,4,3,3021,2025,Rent,116,No,No,Yes,601209.0,Agent_9
1110,Ibadan,North,Bungalow,7,3,1626,2005,Sale,303,Yes,No,No,347665.0,Agent_10
1111,Kano,North,Duplex,7,2,5656,2003,Sale,90,Yes,Yes,No,737337.0,Agent_11
1112,Lagos,East,Villa,5,2,3904,2005,Sale,296,Yes,Yes,Yes,839155.0,Agent_12
1113,Enugu,North,Villa,7,4,4992,2014,Sale,42,No,No,Yes,822901.0,Agent_13
1114,Abuja,North,Duplex,3,1,2843,1993,Sale,35,Yes,Yes,Yes,530824.0,Agent_14
1115,Lagos,West,Bungalow,5,5,606,2018,Sale,41,No,No,Yes,370176.0,Agent_15
1116,Abuja,West,Duplex,2,5,5549,1995,Rent,341,Yes,No,No,1126594.0,Agent_16
1117,Ibadan,North,Apartment,6,1,3077,1990,Sale,124,No,No,No,431830.0,Agent_17
1118,Port Harcourt,West,Apartment,3,1,3654,1990,Rent,57,No,Yes,No,679450.0,Agent_18
1119,Enugu,West,Apartment,6,3,5529,1992,Rent,294,No,No,Yes,849730.0,Agent_19
1120,Ibadan,North,Duplex,2,5,4883,1990,Rent,235,No,Yes,No,652739.0,Agent_20
1121,Lagos,East,Duplex,2,4,4553,1990,Rent,96,Yes,No,No,1039110.0,Agent_21
1122,Lagos,North,Duplex,6,2,5301,2010,Rent,319,No,Yes,Yes,1126618.0,Agent_22
1123,Lagos,West,Apartment,3,3,714,2019,Rent,343,Yes,Yes,Yes,244581.0,Agent_23
1124,Lagos,East,Bungalow,6,5,5900,2021,Sale,132,Yes,Yes,Yes,1268390.0,Agent_24
1125,Lagos,South,Villa,6,1,4939,2022,Rent,176,No,Yes,Yes,1169435.0,Agent_25
1126,Abuja,East,Duplex,1,5,4789,2011,Rent,52,Yes,No,Yes,1018479.0,Agent_26
1127,Ibadan,West,Bungalow,3,4,4753,2019,Sale,38,Yes,Yes,Yes,643717.0,Agent_27
1128,Enugu,East,Villa,1,3,964,1993,Sale,343,Yes,Yes,No,148411.0,Agent_28
1129,Port Harcourt,North,Villa,5,1,2872,2012,Sale,5,Yes,No,Yes,616291.0,Agent_29
1130,Port Harcourt,South,Villa,7,4,1091,2014,Sale,213,No,Yes,Yes,408097.0,Agent_30
1131,Ibadan,South,Bungalow,6,2,2688,2001,Sale,120,Yes,No,No,391482.0,Agent_31
1132,Ibadan,South,Bungalow,5,3,5650,2006,Sale,326,Yes,Yes,No,727084.0,Agent_32
1133,Port Harcourt,West,Apartment,3,4,1383,2004,Sale,209,Yes,No,No,318639.0,Agent_33
1134,Port Harcourt,West,Bungalow,6,4,4658,1999,Rent,217,Yes,Yes,No,899068.0,Agent_34
1135,Abuja,South,Bungalow,7,1,5706,2024,Sale,24,Yes,Yes,No,1144640.0,Agent_35
1136,Kano,East,Bungalow,5,2,803,2018,Rent,342,No,Yes,Yes,128264.0,Agent_36
1137,Enugu,South,Villa,4,4,5680,2001,Sale,205,Yes,Yes,Yes,838366.0,Agent_37
1138,Lagos,East,Duplex,2,3,4991,1990,Sale,226,No,No,No,1026213.0,Agent_38
1139,Kano,East,Apartment,6,4,833,1990,Rent,218,Yes,Yes,No,199138.0,Agent_39
1140,Ibadan,West,Duplex,7,5,3333,1999,Sale,211,No,No,No,504613.0,Agent_40
1141,Port Harcourt,East,Duplex,2,3,5006,2007,Sale,26,Yes,No,No,900970.0,Agent_41
1142,Kano,South,Bungalow,1,3,2831,1991,Sale,252,Yes,No,Yes,316609.0,Agent_42
1143,Enugu,West,Apartment,5,4,5061,1997,Sale,3,No,No,No,769018.0,Agent_43
1144,Ibadan,North,Duplex,1,1,579,2011,Sale,2,No,Yes,No,68153.0,Agent_44
1145,Lagos,North,Duplex,7,3,4263,2011,Sale,92,No,Yes,Yes,970744.0,Agent_45
1146,Lagos,West,Apartment,6,5,3331,2015,Sale,2,Yes,Yes,Yes,768464.0,Agent_46
1147,Enugu,South,Bungalow,2,1,5696,2015,Rent,150,No,Yes,Yes,828582.0,Agent_47
1148,Enugu,North,Duplex,2,1,2477,1998,Sale,71,No,Yes,No,377005.0,Agent_48
1149,Port Harcourt,North,Villa,5,1,1232,2010,Rent,4,No,Yes,No,250392.0,Agent_49
1150,Lagos,East,Duplex,6,3,4476,2020,Rent,38,Yes,No,Yes,1024066.0,Agent_50
1151,Ibadan,East,Villa,4,1,2317,1995,Rent,359,Yes,No,No,315115.0,Agent_1
1152,Kano,South,Bungalow,4,4,1884,2003,Rent,70,Yes,Yes,No,321902.0,Agent_2
1153,Ibadan,West,Duplex,5,1,2624,2022,Rent,201,No,Yes,Yes,358181.0,Agent_3
1154,Abuja,South,Apartment,6,5,5783,1996,Rent,308,Yes,Yes,Yes,1267504.0,Agent_4
1155,Abuja,West,Apartment,5,2,1698,2013,Rent,252,Yes,No,Yes,449642.0,Agent_5
1156,Enugu,North,Duplex,6,5,2792,1998,Sale,287,Yes,Yes,No,509739.0,Agent_6
1157,Port Harcourt,East,Bungalow,7,3,4717,2000,Sale,292,Yes,Yes,Yes,910207.0,Agent_7
1158,Abuja,South,Bungalow,7,1,684,2012,Sale,154,No,Yes,No,321406.0,Agent_8
1159,Lagos,South,Apartment,1,1,4627,1991,Rent,133,Yes,No,No,871339.0,Agent_9
1160,Ibadan,West,Duplex,5,4,1497,2004,Sale,74,No,No,No,258693.0,Agent_10
1161,Ibadan,West,Bungalow,6,1,2486,2024,Rent,274,No,Yes,Yes,405376.0,Agent_11
1162,Enugu,South,Apartment,4,5,3309,2025,Rent,271,No,No,Yes,566619.0,Agent_12
1163,Kano,West,Villa,6,3,5164,2017,Sale,185,No,No,Yes,668131.0,Agent_13
1164,Enugu,South,Duplex,7,2,2857,1993,Rent,353,No,No,No,519519.0,Agent_14
1165,Kano,South,Villa,6,1,5991,1999,Rent,5,No,Yes,Yes,701302.0,Agent_15
1166,Enugu,South,Villa,5,2,2179,1995,Sale,293,Yes,Yes,Yes,367271.0,Agent_16
1167,Enugu,North,Bungalow,1,1,5425,2019,Rent,360,No,No,No,770460.0,Agent_17
1168,Enugu,West,Bungalow,1,3,3539,2024,Sale,86,Yes,No,No,496214.0,Agent_18
1169,Kano,East,Bungalow,1,5,5675,1999,Rent,214,No,No,Yes,671332.0,Agent_19
1170,Kano,East,Duplex,1,3,5386,2021,Rent,15,Yes,Yes,Yes,638430.0,Agent_20
1171,Enugu,West,Villa,7,2,3011,1992,Sale,273,No,No,No,570410.0,Agent_21
1172,Abuja,South,Duplex,3,1,4027,2015,Sale,51,Yes,No,No,761127.0,Agent_22
1173,Port Harcourt,East,Bungalow,5,2,3526,2004,Sale,253,Yes,Yes,No,626523.0,Agent_23
1174,Port Harcourt,East,Villa,2,5,3245,2006,Rent,45,No,No,Yes,638756.0,Agent_24
1175,Port Harcourt,West,Duplex,5,3,5589,2016,Rent,191,No,No,Yes,936512.0,Agent_25
1176,Kano,East,Duplex,3,2,4673,2007,Sale,122,No,Yes,No,581874.0,Agent_26
1177,Kano,South,Apartment,1,2,3081,2008,Sale,187,No,No,Yes,389743.0,Agent_27
1178,Abuja,West,Duplex,3,5,4703,2001,Sale,214,Yes,No,Yes,1008363.0,Agent_28
1179,Port Harcourt,South,Bungalow,4,1,5892,2013,Rent,149,Yes,No,Yes,973913.0,Agent_29
1180,Port Harcourt,East,Duplex,4,2,3311,1994,Rent,170,No,No,No,666775.0,Agent_30
1181,Enugu,East,Villa,7,5,4590,2013,Sale,209,No,Yes,Yes,806026.0,Agent_31
1182,Kano,South,Duplex,5,1,869,2016,Sale,82,Yes,Yes,No,139312.0,Agent_32
1183,Port Harcourt,North,Apartment,5,1,4243,2019,Sale,196,No,Yes,Yes,775772.0,Agent_33
1184,Ibadan,East,Villa,2,3,2504,2004,Rent,246,Yes,No,No,382047.0,Agent_34
1185,Abuja,North,Villa,7,5,2203,2023,Sale,345,No,Yes,No,555862.0,Agent_35
1186,Ibadan,East,Apartment,2,1,3824,2016,Sale,357,No,Yes,Yes,458731.0,Agent_36
1187,Ibadan,North,Bungalow,4,3,940,2009,Sale,40,Yes,No,Yes,180350.0,Agent_37
1188,Abuja,North,Villa,1,4,3757,2021,Rent,168,Yes,Yes,No,755697.0,Agent_38
1189,Ibadan,North,Bungalow,3,5,3406,1993,Rent,43,No,No,No,444898.0,Agent_39
1190,Port Harcourt,South,Villa,2,4,726,1994,Sale,329,Yes,No,Yes,217181.0,Agent_40
1191,Kano,North,Villa,6,1,2901,1997,Rent,211,No,No,No,398191.0,Agent_41
1192,Abuja,North,Bungalow,2,5,5218,2011,Sale,179,Yes,Yes,No,1096330.0,Agent_42
1193,Enugu,North,Villa,1,3,1524,1996,Sale,23,No,Yes,Yes,282220.0,Agent_43
1194,Ibadan,East,Bungalow,1,1,3991,2011,Sale,95,No,No,Yes,483066.0,Agent_44
1195,Abuja,North,Apartment,5,5,5780,2019,Sale,160,No,Yes,Yes,1240290.0,Agent_45
1196,Lagos,East,Bungalow,3,5,4756,2005,Rent,244,Yes,No,Yes,1025637.0,Agent_46
1197,Lagos,North,Apartment,1,4,1370,2004,Sale,17,Yes,Yes,No,379322.0,Agent_47
1198,Kano,North,Villa,7,1,3699,1994,Sale,112,Yes,Yes,Yes,504804.0,Agent_48
1199,Port Harcourt,South,Bungalow,2,3,2245,1992,Rent,103,Yes,Yes,Yes,470106.0,Agent_49
1200,Kano,East,Villa,2,3,5770,2012,Sale,314,No,Yes,Yes,707558.0,Agent_50
1201,Kano,North,Bungalow,4,1,943,1999,Rent,86,Yes,Yes,Yes,194603.0,Agent_1
1202,Kano,East,Apartment,1,1,5058,1994,Sale,35,Yes,No,No,601612.0,Agent_2
1203,Kano,East,Apartment,6,2,972,2012,Sale,30,Yes,Yes,No,156457.0,Agent_3
1204,Enugu,West,Bungalow,5,4,579,2004,Sale,192,No,Yes,Yes,222230.0,Agent_4
1205,Enugu,South,Apartment,3,1,5658,2007,Sale,179,Yes,Yes,Yes,833852.0,Agent_5
1206,Abuja,South,Villa,6,1,739,2014,Rent,104,Yes,Yes,Yes,287674.0,Agent_6
1207,Lagos,South,Villa,5,2,5152,1997,Sale,165,No,Yes,Yes,1192611.0,Agent_7
1208,Kano,West,Duplex,2,2,1089,2020,Rent,122,No,No,No,125410.0,Agent_8
1209,Abuja,West,Apartment,6,5,1860,2010,Rent,134,No,No,No,559584.0,Agent_9
1210,Lagos,South,Villa,5,3,2384,1991,Rent,290,No,No,No,645926.0,Agent_10
1211,Ibadan,West,Bungalow,2,4,5899,2011,Sale,312,No,Yes,No,761336.0,Agent_11
1212,Port Harcourt,West,Apartment,2,5,5735,1997,Rent,224,No,Yes,Yes,931923.0,Agent_12
1213,Enugu,West,Villa,2,1,2816,2012,Rent,25,No,No,No,416299.0,Agent_13
1214,Ibadan,South,Apartment,2,2,4930,2021,Rent,13,Yes,No,No,654296.0,Agent_14
1215,Lagos,South,Bungalow,7,3,811,1997,Sale,319,No,No,Yes,299254.0,Agent_15
1216,Ibadan,South,Villa,2,5,1576,1993,Sale,230,No,No,No,213432.0,Agent_16
1217,Port Harcourt,West,Duplex,4,3,533,2019,Rent,102,No,Yes,No,154446.0,Agent_17
1218,Lagos,South,Duplex,6,2,2341,2008,Rent,203,No,No,No,674570.0,Agent_18
1219,Ibadan,West,Apartment,5,5,4981,2012,Sale,267,No,Yes,Yes,713423.0,Agent_19
1220,Enugu,North,Bungalow,4,5,748,2007,Rent,222,Yes,No,Yes,192473.0,Agent_20
1221,Enugu,West,Villa,7,3,1634,2018,Rent,104,Yes,Yes,Yes,398908.0,Agent_21
1222,Abuja,East,Bungalow,4,2,5798,2012,Rent,111,Yes,Yes,Yes,1227908.0,Agent_22
1223,Ibadan,South,Villa,1,1,5389,2022,Sale,69,Yes,Yes,No,660758.0,Agent_23
1224,Kano,South,Apartment,1,5,5447,2007,Rent,358,Yes,No,No,625414.0,Agent_24
1225,Ibadan,East,Villa,1,1,875,2022,Rent,258,Yes,Yes,Yes,112484.0,Agent_25
1226,Lagos,West,Bungalow,3,2,1223,1996,Sale,168,Yes,Yes,Yes,401208.0,Agent_26
1227,Lagos,North,Bungalow,1,5,2413,2017,Rent,293,No,No,Yes,610267.0,Agent_27
1228,Ibadan,East,Apartment,5,5,4797,1990,Sale,49,No,No,No,740616.0,Agent_28
1229,Port Harcourt,East,Bungalow,4,1,2992,2023,Sale,250,No,No,No,544963.0,Agent_29
1230,Enugu,West,Villa,5,4,2442,2008,Sale,331,No,No,Yes,458734.0,Agent_30
1231,Lagos,South,Apartment,6,1,4504,2020,Rent,75,No,No,Yes,1068875.0,Agent_31
1232,Enugu,West,Villa,1,1,2844,2002,Rent,201,No,No,Yes,443020.0,Agent_32
1233,Lagos,East,Bungalow,7,4,1831,2013,Rent,34,Yes,Yes,Yes,647029.0,Agent_33
1234,Abuja,East,Apartment,3,2,5088,1994,Rent,314,No,Yes,Yes,992031.0,Agent_34
1235,Kano,South,Villa,6,2,837,2012,Rent,111,No,No,Yes,167109.0,Agent_35
1236,Lagos,South,Bungalow,7,5,2365,2008,Rent,352,No,No,Yes,710550.0,Agent_36
1237,Enugu,South,Bungalow,3,3,3637,1990,Rent,316,Yes,Yes,Yes,575792.0,Agent_37
1238,Abuja,West,Duplex,6,3,1291,2022,Rent,237,Yes,Yes,No,328930.0,Agent_38
1239,Lagos,South,Bungalow,4,5,4111,2022,Sale,32,Yes,Yes,Yes,890779.0,Agent_39
1240,Port Harcourt,East,Villa,5,3,4200,2021,Rent,209,No,No,No,786926.0,Agent_40
1241,Kano,East,Apartment,2,1,2016,2017,Rent,132,No,Yes,Yes,268947.0,Agent_41
1242,Lagos,North,Duplex,5,1,4453,2001,Sale,106,No,Yes,No,918613.0,Agent_42
1243,Abuja,West,Bungalow,1,4,5537,1998,Rent,33,Yes,No,Yes,1013468.0,Agent_43
1244,Port Harcourt,North,Bungalow,7,4,4408,2000,Sale,43,Yes,No,Yes,872824.0,Agent_44
1245,Ibadan,East,Bungalow,2,5,3173,2022,Rent,107,No,No,No,488665.0,Agent_45
1246,Abuja,North,Villa,3,5,2622,2008,Rent,265,Yes,Yes,Yes,650636.0,Agent_46
1247,Abuja,East,Duplex,4,5,4285,2023,Sale,226,No,No,No,927394.0,Agent_47
1248,Port Harcourt,North,Villa,4,1,558,1996,Sale,179,Yes,Yes,No,171703.0,Agent_48
1249,Abuja,South,Duplex,3,3,2933,2020,Rent,222,Yes,Yes,No,606942.0,Agent_49
1250,Port Harcourt,North,Apartment,1,5,2562,1991,Sale,125,Yes,No,Yes,512918.0,Agent_50
1251,Lagos,South,Villa,3,5,1754,2008,Rent,276,No,Yes,No,397200.0,Agent_1
1252,Port Harcourt,South,Villa,6,1,4188,2021,Rent,167,Yes,No,Yes,797026.0,Agent_2
1253,Port Harcourt,West,Apartment,7,1,4248,1999,Rent,151,No,No,No,802188.0,Agent_3
1254,Kano,South,Duplex,7,1,5973,1997,Rent,41,No,No,Yes,735937.0,Agent_4
1255,Port Harcourt,South,Bungalow,1,3,4630,2015,Rent,300,No,No,No,773113.0,Agent_5
1256,Port Harcourt,North,Apartment,2,5,4757,2019,Rent,35,Yes,Yes,No,772780.0,Agent_6
1257,Ibadan,East,Bungalow,3,2,3529,2000,Sale,314,Yes,No,Yes,514694.0,Agent_7
1258,Lagos,West,Bungalow,1,2,3346,2009,Sale,304,Yes,Yes,Yes,664872.0,Agent_8
1259,Kano,South,Apartment,7,5,5490,2009,Sale,231,No,Yes,Yes,723756.0,Agent_9
1260,Ibadan,West,Duplex,2,5,970,1998,Rent,215,Yes,No,Yes,150788.0,Agent_10
1261,Enugu,North,Bungalow,3,5,4535,1997,Sale,314,Yes,Yes,Yes,727947.0,Agent_11
1262,Lagos,South,Apartment,4,5,3399,2004,Rent,101,No,No,Yes,782080.0,Agent_12
1263,Lagos,North,Villa,3,3,1946,2023,Sale,57,No,No,Yes,460341.0,Agent_13
1264,Enugu,West,Villa,5,2,4943,2013,Rent,215,No,No,Yes,714088.0,Agent_14
1265,Port Harcourt,North,Villa,3,4,5289,2022,Rent,156,Yes,Yes,Yes,987432.0,Agent_15
1266,Ibadan,West,Apartment,5,2,5530,2016,Rent,64,Yes,No,No,735854.0,Agent_16
1267,Abuja,North,Villa,2,2,1412,2010,Rent,62,No,No,No,335559.0,Agent_17
1268,Kano,West,Bungalow,3,1,4742,1994,Rent,339,Yes,Yes,No,603667.0,Agent_18
1269,Abuja,East,Villa,2,5,2211,2024,Sale,62,No,No,No,444639.0,Agent_19
1270,Enugu,North,Villa,2,5,1174,2010,Rent,94,Yes,No,Yes,200933.0,Agent_20
1271,Lagos,North,Bungalow,7,5,1939,1993,Sale,341,No,No,No,615251.0,Agent_21
1272,Lagos,East,Villa,1,1,3234,2005,Rent,26,Yes,No,No,604838.0,Agent_22
1273,Kano,East,Bungalow,2,3,4130,2020,Rent,121,No,No,No,516165.0,Agent_23
1274,Lagos,North,Villa,2,3,5875,2015,Rent,50,No,No,Yes,1200262.0,Agent_24
1275,Lagos,East,Bungalow,7,4,1185,2024,Sale,252,No,Yes,Yes,489509.0,Agent_25
1276,Kano,South,Villa,7,3,1626,1995,Rent,36,Yes,No,No,272552.0,Agent_26
1277,Ibadan,West,Bungalow,3,3,4716,2022,Sale,289,Yes,No,No,639171.0,Agent_27
1278,Ibadan,West,Apartment,7,5,2966,2010,Rent,100,Yes,No,No,519827.0,Agent_28
1279,Kano,West,Bungalow,3,2,2897,2005,Sale,324,No,No,Yes,380831.0,Agent_29
1280,Enugu,South,Villa,4,3,4637,2023,Sale,329,No,Yes,No,756069.0,Agent_30
1281,Lagos,East,Villa,7,3,3938,2004,Sale,136,No,No,No,939790.0,Agent_31
1282,Lagos,East,Duplex,1,1,4624,1995,Rent,194,No,Yes,Yes,855558.0,Agent_32
1283,Enugu,North,Bungalow,2,4,1465,1991,Rent,221,No,No,No,302630.0,Agent_33
1284,Ibadan,East,Apartment,1,1,1419,2013,Sale,279,No,No,No,193144.0,Agent_34
1285,Port Harcourt,North,Bungalow,5,5,5413,2017,Rent,326,No,Yes,No,1028264.0,Agent_35
1286,Port Harcourt,South,Bungalow,7,2,3372,1990,Rent,55,No,Yes,No,733859.0,Agent_36
1287,Port Harcourt,West,Apartment,2,4,2008,1990,Rent,110,No,No,No,377174.0,Agent_37
1288,Ibadan,West,Bungalow,1,1,1712,2017,Sale,149,Yes,No,No,224373.0,Agent_38
1289,Ibadan,West,Apartment,7,3,1371,2025,Sale,265,No,No,No,256664.0,Agent_39
