Order ID,Order Date,Ship Mode,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-101034,2024-12-08,Standard Class,Customer 719,Consumer,East,Technology,Accessories,Accessories Model 675,675.99,8,0.0,-30.66
ORD-101035,2024-11-22,First Class,Customer 737,Consumer,South,Furniture,Chairs,Chairs Model 738,1286.54,4,0.1,19.81
ORD-101036,2023-01-01,Second Class,Customer 210,Consumer,South,Furniture,Chairs,Chairs Model 125,322.98,9,0.0,43.25
ORD-101037,2023-02-26,Second Class,Customer 241,Home Office,Central,Office Supplies,Paper,Paper Model 941,1853.57,10,0.2,77.94
ORD-101038,2024-11-04,Standard Class,Customer 190,Consumer,East,Technology,Accessories,Accessories Model 274,1241.97,9,0.3,-116.98
ORD-101039,2024-07-13,Standard Class,Customer 603,Corporate,Central,Technology,Copiers,Copiers Model 783,416.7,5,0.3,-12.29
ORD-101040,2024-12-15,Same Day,Customer 152,Consumer,Central,Office Supplies,Paper,Paper Model 568,1603.71,2,0.3,44.27
ORD-101041,2023-01-12,Same Day,Customer 44,Corporate,East,Technology,Accessories,Accessories Model 579,1169.47,8,0.0,222.55
ORD-101042,2023-06-12,Same Day,Customer 526,Consumer,East,Office Supplies,Binders,Binders Model 771,728.34,3,0.5,-76.58
ORD-101043,2024-07-30,First Class,Customer 404,Consumer,South,Office Supplies,Storage,Storage Model 485,691.8,8,0.1,3.63
ORD-101044,2023-07-04,First Class,Customer 133,Home Office,Central,Technology,Copiers,Copiers Model 702,1160.56,10,0.5,172.84
ORD-101045,2024-09-24,Second Class,Customer 238,Consumer,West,Office Supplies,Storage,Storage Model 611,1663.17,8,0.0,-132.69
ORD-101046,2023-08-31,Same Day,Customer 774,Corporate,West,Office Supplies,Binders,Binders Model 163,228.75,10,0.1,47.51
ORD-101047,2023-02-08,First Class,Customer 622,Home Office,West,Office Supplies,Binders,Binders Model 278,1696.67,6,0.0,167.44
ORD-101048,2024-04-05,Second Class,Customer 259,Corporate,South,Furniture,Bookcases,Bookcases Model 795,767.71,5,0.5,38.7
ORD-101049,2023-06-15,Second Class,Customer 89,Home Office,West,Furniture,Chairs,Chairs Model 744,879.44,2,0.5,144.14
ORD-101050,2023-05-24,Standard Class,Customer 349,Consumer,South,Furniture,Chairs,Chairs Model 294,1788.72,4,0.2,372.9
ORD-101051,2024-05-27,Second Class,Customer 69,Corporate,South,Technology,Accessories,Accessories Model 740,717.17,7,0.5,146.94
ORD-101052,2023-03-22,Standard Class,Customer 511,Consumer,West,Furniture,Bookcases,Bookcases Model 715,271.84,9,0.5,-17.89
ORD-101053,2023-08-18,First Class,Customer 400,Home Office,Central,Office Supplies,Binders,Binders Model 169,1646.23,3,0.2,452.75
ORD-101054,2024-07-01,First Class,Customer 409,Home Office,West,Office Supplies,Binders,Binders Model 659,1159.2,2,0.5,254.23
ORD-101055,2023-09-27,First Class,Customer 206,Corporate,West,Technology,Accessories,Accessories Model 242,1313.4,4,0.0,68.45
ORD-101056,2023-12-04,Standard Class,Customer 578,Home Office,West,Technology,Copiers,Copiers Model 454,1849.87,2,0.0,11.15
ORD-101057,2024-09-19,Second Class,Customer 278,Home Office,West,Office Supplies,Storage,Storage Model 206,1860.14,1,0.5,28.73
ORD-101058,2023-08-19,Second Class,Customer 22,Consumer,West,Office Supplies,Storage,Storage Model 892,1307.67,4,0.3,71.81
ORD-101059,2024-01-24,Standard Class,Customer 397,Corporate,East,Technology,Copiers,Copiers Model 540,1370.24,7,0.0,203.65
ORD-101060,2023-04-29,First Class,Customer 361,Consumer,Central,Technology,Phones,Phones Model 547,887.15,1,0.5,214.81
ORD-101061,2023-04-05,Standard Class,Customer 16,Home Office,East,Furniture,Chairs,Chairs Model 932,1185.46,1,0.1,78.1
ORD-101062,2023-05-10,First Class,Customer 617,Home Office,East,Furniture,Chairs,Chairs Model 399,888.34,3,0.2,-106.89
ORD-101063,2024-05-05,Second Class,Customer 507,Home Office,Central,Technology,Accessories,Accessories Model 979,1322.01,4,0.0,-86.76
ORD-101064,2023-11-06,Second Class,Customer 540,Corporate,Central,Office Supplies,Storage,Storage Model 814,1884.03,9,0.5,-128.67
ORD-101065,2023-02-25,Same Day,Customer 287,Consumer,East,Technology,Phones,Phones Model 240,706.34,9,0.3,111.23
ORD-101066,2024-07-20,Second Class,Customer 37,Consumer,South,Furniture,Tables,Tables Model 765,437.32,8,0.2,81.43
ORD-101067,2024-05-25,Same Day,Customer 308,Consumer,West,Furniture,Chairs,Chairs Model 385,1675.92,10,0.2,-25.0
ORD-101068,2023-01-20,Second Class,Customer 211,Corporate,East,Office Supplies,Paper,Paper Model 775,1728.29,7,0.3,68.8
ORD-101069,2024-11-07,Standard Class,Customer 624,Corporate,Central,Technology,Phones,Phones Model 929,624.19,10,0.5,89.48
ORD-101070,2023-12-16,Same Day,Customer 747,Home Office,West,Furniture,Chairs,Chairs Model 926,1457.06,2,0.5,-6.8
ORD-101071,2024-11-25,First Class,Customer 167,Corporate,South,Technology,Accessories,Accessories Model 863,589.09,4,0.5,5.05
ORD-101072,2023-10-15,Second Class,Customer 790,Home Office,Central,Furniture,Chairs,Chairs Model 445,1603.19,10,0.2,-162.74
ORD-101073,2024-09-22,Standard Class,Customer 128,Corporate,Central,Office Supplies,Binders,Binders Model 956,563.05,5,0.2,88.2
ORD-101074,2024-04-18,First Class,Customer 492,Home Office,East,Furniture,Tables,Tables Model 518,54.19,1,0.0,5.96
ORD-101075,2023-10-11,Standard Class,Customer 452,Consumer,Central,Technology,Phones,Phones Model 884,1796.15,5,0.5,-105.41
ORD-101076,2023-05-11,Standard Class,Customer 239,Consumer,West,Office Supplies,Paper,Paper Model 288,470.29,9,0.1,-25.35
ORD-101077,2023-11-21,First Class,Customer 264,Consumer,Central,Office Supplies,Storage,Storage Model 653,103.07,1,0.1,-9.55
ORD-101078,2023-12-25,Standard Class,Customer 243,Consumer,Central,Technology,Phones,Phones Model 684,236.14,6,0.5,-0.07
ORD-101079,2023-03-15,First Class,Customer 622,Corporate,Central,Technology,Accessories,Accessories Model 517,1290.94,6,0.2,-97.61
ORD-101080,2024-09-28,Second Class,Customer 606,Consumer,West,Office Supplies,Paper,Paper Model 723,81.69,4,0.2,-9.8
ORD-101081,2024-06-04,Same Day,Customer 597,Consumer,East,Office Supplies,Storage,Storage Model 490,1571.26,2,0.2,444.62
ORD-101082,2024-08-01,Same Day,Customer 552,Home Office,West,Furniture,Chairs,Chairs Model 967,1016.92,9,0.5,85.06
ORD-101083,2024-04-28,First Class,Customer 200,Home Office,Central,Furniture,Bookcases,Bookcases Model 349,1325.21,6,0.5,-2.04
ORD-101084,2023-08-25,Same Day,Customer 751,Corporate,Central,Furniture,Tables,Tables Model 181,922.53,6,0.0,195.47
ORD-101085,2023-03-20,Same Day,Customer 429,Consumer,East,Technology,Copiers,Copiers Model 650,1830.98,4,0.3,205.71
ORD-101086,2024-08-21,First Class,Customer 350,Corporate,West,Office Supplies,Storage,Storage Model 183,1338.49,7,0.5,-110.93
ORD-101087,2023-06-01,Same Day,Customer 16,Consumer,West,Office Supplies,Storage,Storage Model 528,1160.5,5,0.1,330.68
ORD-101088,2024-04-26,Same Day,Customer 25,Home Office,East,Technology,Copiers,Copiers Model 174,1490.85,3,0.1,404.4
ORD-101089,2024-02-02,Second Class,Customer 730,Corporate,West,Technology,Copiers,Copiers Model 444,1810.44,6,0.2,-149.63
ORD-101090,2024-09-23,First Class,Customer 460,Corporate,South,Technology,Copiers,Copiers Model 858,233.39,7,0.0,-15.59
ORD-101091,2024-12-17,Standard Class,Customer 156,Consumer,Central,Office Supplies,Paper,Paper Model 790,286.52,8,0.1,58.93
ORD-101092,2024-03-25,Standard Class,Customer 238,Corporate,South,Office Supplies,Paper,Paper Model 449,369.91,1,0.5,-27.49
ORD-101093,2024-06-21,Same Day,Customer 327,Consumer,East,Technology,Copiers,Copiers Model 142,1168.06,4,0.3,-36.95
ORD-101094,2023-10-12,First Class,Customer 292,Consumer,West,Office Supplies,Storage,Storage Model 394,1158.77,5,0.5,-67.83
ORD-101095,2023-08-18,First Class,Customer 621,Consumer,East,Office Supplies,Paper,Paper Model 782,1772.99,5,0.2,501.12
ORD-101096,2023-07-31,Standard Class,Customer 613,Consumer,East,Furniture,Chairs,Chairs Model 106,1113.28,8,0.5,155.51
ORD-101097,2023-07-28,Same Day,Customer 534,Consumer,South,Furniture,Tables,Tables Model 402,578.04,2,0.5,-4.67
ORD-101098,2023-05-03,Standard Class,Customer 141,Corporate,West,Technology,Copiers,Copiers Model 462,899.92,2,0.3,55.76
ORD-101099,2023-03-18,Same Day,Customer 646,Home Office,West,Technology,Phones,Phones Model 823,667.69,6,0.5,-32.78
ORD-101100,2023-04-13,Standard Class,Customer 650,Home Office,West,Furniture,Tables,Tables Model 351,1866.09,3,0.5,-106.58
ORD-101101,2023-08-14,Same Day,Customer 192,Home Office,South,Technology,Accessories,Accessories Model 389,1353.23,3,0.2,96.83
ORD-101102,2023-04-01,Standard Class,Customer 503,Home Office,East,Furniture,Bookcases,Bookcases Model 827,1902.65,3,0.1,-225.58
ORD-101103,2024-12-05,Second Class,Customer 654,Corporate,South,Furniture,Tables,Tables Model 643,540.89,3,0.3,67.05
ORD-101104,2023-10-27,Same Day,Customer 613,Corporate,South,Office Supplies,Binders,Binders Model 402,1342.59,2,0.3,266.55
ORD-101105,2023-10-22,Same Day,Customer 119,Consumer,South,Furniture,Chairs,Chairs Model 426,850.8,2,0.3,-11.55
ORD-101106,2024-02-12,Same Day,Customer 616,Corporate,East,Office Supplies,Storage,Storage Model 129,1415.54,5,0.3,308.66
ORD-101107,2023-08-09,First Class,Customer 268,Home Office,Central,Office Supplies,Storage,Storage Model 521,1781.83,7,0.3,-236.34
ORD-101108,2024-02-13,Second Class,Customer 348,Home Office,West,Office Supplies,Paper,Paper Model 415,536.18,8,0.0,11.12
ORD-101109,2024-08-09,Standard Class,Customer 629,Home Office,Central,Office Supplies,Binders,Binders Model 232,1753.73,10,0.5,-188.02
ORD-101110,2023-01-22,First Class,Customer 362,Home Office,West,Technology,Phones,Phones Model 770,1608.78,1,0.0,404.12
ORD-101111,2024-01-06,Same Day,Customer 736,Consumer,Central,Technology,Phones,Phones Model 920,1080.24,3,0.1,277.8
ORD-101112,2024-02-28,Standard Class,Customer 21,Home Office,West,Office Supplies,Paper,Paper Model 613,446.92,7,0.1,135.42
ORD-101113,2023-06-10,Second Class,Customer 35,Corporate,West,Office Supplies,Binders,Binders Model 932,580.52,7,0.0,2.03
ORD-101114,2023-05-15,Standard Class,Customer 76,Home Office,South,Technology,Accessories,Accessories Model 120,1640.23,1,0.2,406.6
ORD-101115,2024-09-11,Same Day,Customer 199,Home Office,Central,Technology,Copiers,Copiers Model 903,1839.57,6,0.0,425.2
ORD-101116,2023-01-24,First Class,Customer 672,Home Office,South,Office Supplies,Storage,Storage Model 485,618.26,5,0.3,-42.54
ORD-101117,2023-08-16,First Class,Customer 720,Home Office,East,Office Supplies,Binders,Binders Model 491,1934.43,1,0.5,-144.4
ORD-101118,2024-02-08,Same Day,Customer 230,Home Office,West,Office Supplies,Storage,Storage Model 506,1903.89,4,0.5,231.44
ORD-101119,2024-05-03,Standard Class,Customer 98,Home Office,East,Office Supplies,Paper,Paper Model 312,1135.04,8,0.2,10.89
ORD-101120,2023-03-27,Second Class,Customer 61,Corporate,Central,Technology,Phones,Phones Model 521,299.83,5,0.5,53.11
ORD-101121,2023-06-04,Standard Class,Customer 275,Home Office,East,Technology,Accessories,Accessories Model 873,92.29,9,0.5,6.41
ORD-101122,2024-05-26,Same Day,Customer 527,Home Office,West,Office Supplies,Storage,Storage Model 207,639.77,7,0.1,15.88
ORD-101123,2024-01-20,Standard Class,Customer 171,Consumer,South,Technology,Phones,Phones Model 990,272.02,2,0.0,-7.36
ORD-101124,2024-05-22,Same Day,Customer 409,Consumer,Central,Furniture,Tables,Tables Model 220,358.03,7,0.5,6.89
ORD-101125,2024-11-23,First Class,Customer 578,Home Office,East,Office Supplies,Storage,Storage Model 244,556.79,5,0.2,76.17
ORD-101126,2023-07-29,First Class,Customer 484,Corporate,East,Technology,Copiers,Copiers Model 438,1609.57,3,0.2,150.85
ORD-101127,2024-04-30,Same Day,Customer 69,Consumer,Central,Furniture,Bookcases,Bookcases Model 818,39.45,4,0.3,-3.13
ORD-101128,2023-04-07,Same Day,Customer 609,Consumer,West,Furniture,Bookcases,Bookcases Model 458,1084.71,9,0.2,-105.63
ORD-101129,2024-10-05,Same Day,Customer 599,Home Office,Central,Furniture,Tables,Tables Model 476,47.98,10,0.1,0.17
ORD-101130,2024-07-28,Second Class,Customer 106,Home Office,East,Office Supplies,Paper,Paper Model 386,1091.21,3,0.1,-92.9
ORD-101131,2023-04-15,Same Day,Customer 339,Home Office,Central,Office Supplies,Storage,Storage Model 926,270.87,10,0.5,17.41
ORD-101132,2023-08-03,Standard Class,Customer 630,Consumer,East,Technology,Accessories,Accessories Model 268,352.84,8,0.1,114.7
ORD-101133,2023-03-21,Same Day,Customer 436,Home Office,South,Furniture,Tables,Tables Model 434,1793.99,5,0.0,-68.82
ORD-101134,2023-09-04,Same Day,Customer 364,Corporate,Central,Technology,Phones,Phones Model 643,1129.09,2,0.3,212.57
ORD-101135,2023-06-20,Same Day,Customer 574,Corporate,South,Technology,Phones,Phones Model 811,1892.07,5,0.2,340.77
ORD-101136,2024-07-25,First Class,Customer 478,Home Office,Central,Technology,Phones,Phones Model 845,1801.53,7,0.2,-107.9
ORD-101137,2024-07-27,Second Class,Customer 766,Consumer,East,Furniture,Bookcases,Bookcases Model 552,1755.06,6,0.1,91.45
ORD-101138,2023-01-06,First Class,Customer 260,Home Office,West,Technology,Phones,Phones Model 721,1180.65,5,0.2,-115.29
ORD-101139,2023-10-09,First Class,Customer 281,Home Office,West,Furniture,Bookcases,Bookcases Model 685,1290.51,1,0.3,-180.98
ORD-101140,2024-09-14,Standard Class,Customer 40,Corporate,West,Technology,Accessories,Accessories Model 727,1271.84,3,0.3,-104.04
ORD-101141,2023-07-01,Standard Class,Customer 58,Corporate,West,Technology,Copiers,Copiers Model 421,1744.41,2,0.1,-144.31
ORD-101142,2023-07-18,First Class,Customer 727,Consumer,Central,Technology,Accessories,Accessories Model 628,1317.11,1,0.0,65.46
ORD-101143,2024-03-02,Second Class,Customer 747,Corporate,West,Technology,Accessories,Accessories Model 276,1678.68,8,0.0,-118.8
ORD-101144,2024-09-15,Standard Class,Customer 319,Corporate,Central,Furniture,Tables,Tables Model 220,413.39,6,0.5,-6.55
ORD-101145,2024-12-14,Standard Class,Customer 187,Home Office,West,Office Supplies,Storage,Storage Model 290,190.47,6,0.3,-22.92
ORD-101146,2023-01-21,First Class,Customer 472,Consumer,East,Technology,Copiers,Copiers Model 415,1538.11,4,0.0,-3.25
ORD-101147,2023-05-16,Second Class,Customer 286,Consumer,Central,Technology,Copiers,Copiers Model 523,634.76,4,0.3,100.08
ORD-101148,2023-07-24,Same Day,Customer 271,Consumer,South,Furniture,Tables,Tables Model 463,370.68,10,0.2,-8.63
ORD-101149,2024-10-19,Same Day,Customer 160,Home Office,East,Office Supplies,Paper,Paper Model 819,1055.62,7,0.1,-109.23
ORD-101150,2024-11-29,First Class,Customer 93,Home Office,East,Office Supplies,Storage,Storage Model 364,1596.62,4,0.1,54.26
ORD-101151,2023-02-02,Second Class,Customer 487,Consumer,South,Office Supplies,Paper,Paper Model 700,1845.4,6,0.5,177.62
ORD-101152,2024-01-22,Standard Class,Customer 645,Corporate,West,Office Supplies,Storage,Storage Model 262,1323.44,7,0.0,59.64
ORD-101153,2023-12-11,First Class,Customer 314,Consumer,South,Office Supplies,Paper,Paper Model 659,1302.81,3,0.0,-20.58
ORD-101154,2024-09-23,Same Day,Customer 485,Consumer,Central,Furniture,Tables,Tables Model 840,923.76,6,0.5,103.95
ORD-101155,2024-05-09,Second Class,Customer 782,Home Office,West,Technology,Accessories,Accessories Model 531,1363.54,7,0.2,-166.27
ORD-101156,2024-02-15,First Class,Customer 612,Home Office,East,Office Supplies,Storage,Storage Model 681,1194.29,3,0.1,131.96
ORD-101157,2023-12-08,First Class,Customer 785,Consumer,Central,Furniture,Bookcases,Bookcases Model 569,1581.37,7,0.0,532.36
ORD-101158,2023-01-01,First Class,Customer 315,Consumer,East,Furniture,Tables,Tables Model 341,1324.05,4,0.1,367.2
ORD-101159,2023-09-08,First Class,Customer 6,Corporate,East,Office Supplies,Binders,Binders Model 452,325.19,2,0.5,58.71
ORD-101160,2024-12-04,Same Day,Customer 475,Home Office,East,Office Supplies,Storage,Storage Model 881,800.21,2,0.1,232.68
ORD-101161,2023-11-22,First Class,Customer 290,Home Office,South,Office Supplies,Binders,Binders Model 711,1530.83,7,0.1,91.77
ORD-101162,2023-12-22,Second Class,Customer 787,Consumer,Central,Technology,Phones,Phones Model 470,986.85,6,0.5,-185.43
ORD-101163,2024-09-17,Second Class,Customer 142,Corporate,East,Technology,Phones,Phones Model 145,1206.36,4,0.3,303.48
ORD-101164,2023-04-06,First Class,Customer 319,Corporate,South,Office Supplies,Paper,Paper Model 135,692.38,5,0.1,49.55
ORD-101165,2023-06-17,Same Day,Customer 85,Corporate,West,Office Supplies,Binders,Binders Model 771,808.47,7,0.5,141.81
ORD-101166,2023-11-23,Same Day,Customer 12,Corporate,South,Furniture,Chairs,Chairs Model 532,274.9,1,0.5,-7.48
ORD-101167,2023-09-22,Same Day,Customer 515,Corporate,South,Office Supplies,Paper,Paper Model 829,1489.29,6,0.0,255.62
ORD-101168,2023-04-25,Same Day,Customer 691,Consumer,East,Technology,Accessories,Accessories Model 107,1575.28,6,0.3,124.87
ORD-101169,2023-09-22,Same Day,Customer 446,Consumer,South,Technology,Copiers,Copiers Model 388,411.27,1,0.5,52.41
ORD-101170,2024-04-16,First Class,Customer 436,Corporate,Central,Furniture,Tables,Tables Model 885,746.87,1,0.5,81.32
ORD-101171,2023-07-03,First Class,Customer 305,Home Office,West,Technology,Accessories,Accessories Model 710,600.61,2,0.3,-91.36
ORD-101172,2023-02-07,Standard Class,Customer 548,Consumer,East,Office Supplies,Storage,Storage Model 844,1071.91,3,0.3,-51.58
ORD-101173,2024-03-17,Second Class,Customer 751,Home Office,South,Technology,Accessories,Accessories Model 141,1787.58,2,0.2,531.51
ORD-101174,2023-02-09,Standard Class,Customer 346,Home Office,Central,Office Supplies,Paper,Paper Model 532,310.57,7,0.0,22.32
ORD-101175,2023-09-21,Same Day,Customer 120,Consumer,Central,Furniture,Chairs,Chairs Model 410,1448.76,10,0.0,400.7
ORD-101176,2023-09-07,Same Day,Customer 221,Corporate,Central,Technology,Copiers,Copiers Model 864,1394.63,3,0.0,95.4
ORD-101177,2024-11-18,First Class,Customer 280,Consumer,South,Office Supplies,Storage,Storage Model 312,110.57,1,0.3,27.57
ORD-101178,2023-05-13,First Class,Customer 100,Consumer,East,Office Supplies,Storage,Storage Model 118,564.04,6,0.3,61.81
ORD-101179,2024-09-18,Same Day,Customer 651,Home Office,Central,Furniture,Chairs,Chairs Model 654,589.91,7,0.5,101.55
ORD-101180,2023-01-13,Same Day,Customer 156,Corporate,South,Office Supplies,Storage,Storage Model 315,699.04,9,0.2,11.09
ORD-101181,2024-11-20,Standard Class,Customer 647,Corporate,Central,Technology,Phones,Phones Model 185,792.32,4,0.3,-115.27
ORD-101182,2024-01-14,Same Day,Customer 31,Consumer,East,Technology,Copiers,Copiers Model 739,621.98,6,0.2,39.29
ORD-101183,2024-03-01,First Class,Customer 570,Home Office,South,Technology,Accessories,Accessories Model 340,1991.74,7,0.0,474.28
ORD-101184,2024-01-23,Second Class,Customer 217,Consumer,Central,Technology,Phones,Phones Model 282,1222.1,3,0.0,-68.88
ORD-101185,2024-07-17,First Class,Customer 328,Corporate,West,Technology,Accessories,Accessories Model 780,828.86,6,0.1,56.51
ORD-101186,2024-06-29,Same Day,Customer 294,Corporate,East,Technology,Copiers,Copiers Model 994,796.5,3,0.3,49.92
ORD-101187,2023-01-04,Second Class,Customer 700,Consumer,South,Office Supplies,Paper,Paper Model 694,1074.68,7,0.2,218.5
ORD-101188,2023-07-13,Standard Class,Customer 614,Home Office,South,Office Supplies,Paper,Paper Model 123,1280.11,6,0.5,-126.88
ORD-101189,2023-06-20,First Class,Customer 24,Home Office,South,Technology,Phones,Phones Model 665,1147.23,9,0.3,169.75
ORD-101190,2024-04-13,Second Class,Customer 331,Consumer,Central,Furniture,Chairs,Chairs Model 166,750.75,1,0.1,-30.9
