EmployeeID,Age,Gender,Department,JobRole,Education,MaritalStatus,MonthlyIncome,YearsAtCompany,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,OverTime,BusinessTravel,DistanceFromHome,Attrition
EMP00754,59,Female,Research & Development,Laboratory Technician,Master,Divorced,10578,37,4,2,2,No,Non-Travel,14,Yes
EMP00755,18,Male,Human Resources,HR Executive,PhD,Married,19885,10,1,4,3,Yes,Non-Travel,25,No
EMP00756,26,Male,Human Resources,Research Scientist,PhD,Married,17872,35,1,2,4,Yes,Travel_Rarely,16,No
EMP00757,51,Female,Sales,Manager,High School,Divorced,2328,17,4,4,4,No,Travel_Frequently,15,No
EMP00758,54,Male,Sales,Manager,Master,Single,6715,6,1,4,1,No,Non-Travel,27,No
EMP00759,56,Male,Sales,Sales Executive,Master,Single,10405,14,4,4,2,Yes,Travel_Rarely,19,No
EMP00760,46,Male,Research & Development,Manager,Bachelor,Single,7817,18,3,1,2,Yes,Travel_Rarely,16,No
EMP00761,27,Male,Research & Development,Research Scientist,High School,Divorced,19859,23,2,4,2,Yes,Travel_Frequently,11,Yes
EMP00762,56,Female,Research & Development,Laboratory Technician,Master,Divorced,9808,20,3,2,4,Yes,Travel_Rarely,22,No
EMP00763,25,Female,Research & Development,Developer,High School,Married,18128,32,2,4,3,No,Travel_Frequently,24,No
EMP00764,44,Male,Research & Development,Research Scientist,Master,Divorced,16357,30,4,4,4,No,Non-Travel,8,No
EMP00765,52,Male,Research & Development,Laboratory Technician,PhD,Single,3303,25,2,2,1,Yes,Travel_Frequently,29,No
EMP00766,47,Female,Research & Development,Research Scientist,PhD,Divorced,4644,33,1,4,1,No,Non-Travel,1,No
EMP00767,49,Female,Sales,Sales Executive,High School,Divorced,10439,0,3,1,4,No,Travel_Rarely,29,No
EMP00768,31,Female,Sales,Manager,PhD,Married,5362,30,1,2,1,Yes,Non-Travel,14,No
EMP00769,40,Female,Human Resources,HR Executive,PhD,Married,14044,16,3,2,4,No,Travel_Rarely,6,Yes
EMP00770,41,Male,Research & Development,HR Executive,PhD,Married,14008,32,2,4,3,No,Non-Travel,18,No
EMP00771,54,Female,Human Resources,Research Scientist,Bachelor,Single,3482,14,3,4,2,Yes,Travel_Frequently,23,No
EMP00772,25,Male,Research & Development,Manager,High School,Married,16248,23,3,1,3,No,Non-Travel,27,No
EMP00773,45,Male,Sales,Laboratory Technician,PhD,Married,16172,38,3,3,4,No,Travel_Rarely,1,No
EMP00774,48,Female,Human Resources,Laboratory Technician,Master,Single,5378,8,1,4,1,Yes,Travel_Rarely,11,Yes
EMP00775,32,Female,Human Resources,Research Scientist,PhD,Single,11695,3,1,4,3,No,Non-Travel,7,No
EMP00776,48,Male,Sales,Developer,High School,Married,18934,17,4,1,1,Yes,Travel_Frequently,3,No
EMP00777,48,Male,Human Resources,Sales Executive,PhD,Divorced,2977,20,1,2,4,No,Travel_Rarely,25,No
EMP00778,47,Female,Research & Development,Research Scientist,High School,Divorced,7935,8,2,1,3,No,Travel_Frequently,21,No
EMP00779,39,Male,Human Resources,HR Executive,PhD,Single,5084,32,2,4,4,Yes,Non-Travel,15,No
EMP00780,41,Female,Human Resources,Research Scientist,Bachelor,Married,6058,9,4,2,2,Yes,Travel_Rarely,4,No
EMP00781,21,Male,Human Resources,Developer,High School,Single,10750,4,4,1,4,Yes,Travel_Frequently,27,Yes
EMP00782,47,Male,Research & Development,Manager,PhD,Single,6583,18,3,4,2,Yes,Travel_Frequently,16,No
EMP00783,36,Female,Research & Development,Research Scientist,Bachelor,Married,15764,31,2,3,3,Yes,Travel_Frequently,14,No
EMP00784,38,Female,Research & Development,Research Scientist,PhD,Single,16424,30,2,3,4,No,Non-Travel,3,No
EMP00785,38,Male,Human Resources,Laboratory Technician,High School,Divorced,16144,26,3,2,2,No,Travel_Frequently,14,No
EMP00786,46,Male,Research & Development,HR Executive,High School,Divorced,12972,8,2,3,4,No,Travel_Rarely,27,No
EMP00787,42,Male,Sales,Manager,Master,Married,12665,36,1,4,4,No,Travel_Frequently,16,No
EMP00788,26,Male,Human Resources,Laboratory Technician,PhD,Married,8165,1,4,4,3,Yes,Travel_Frequently,14,Yes
EMP00789,51,Male,Human Resources,Manager,Master,Divorced,19606,13,4,2,4,No,Travel_Rarely,30,No
EMP00790,33,Male,Research & Development,Developer,Master,Married,19345,36,1,1,2,Yes,Travel_Frequently,20,No
EMP00791,53,Male,Human Resources,HR Executive,Bachelor,Married,4299,19,2,2,3,Yes,Travel_Rarely,3,No
EMP00792,29,Male,Research & Development,HR Executive,Bachelor,Divorced,11849,23,2,2,2,No,Non-Travel,18,No
EMP00793,31,Male,Human Resources,Research Scientist,PhD,Single,9148,32,3,4,1,Yes,Non-Travel,17,No
EMP00794,33,Male,Research & Development,Laboratory Technician,Bachelor,Married,9775,31,1,1,4,No,Travel_Frequently,7,No
EMP00795,48,Female,Sales,Research Scientist,High School,Single,12602,25,3,3,4,No,Travel_Rarely,13,No
EMP00796,35,Female,Sales,Research Scientist,High School,Single,6264,8,4,3,2,Yes,Travel_Frequently,1,Yes
EMP00797,44,Male,Sales,Developer,Bachelor,Single,7596,34,4,4,1,Yes,Non-Travel,20,No
EMP00798,41,Male,Human Resources,Sales Executive,Master,Married,15499,20,2,1,4,Yes,Travel_Rarely,21,No
EMP00799,32,Male,Sales,HR Executive,PhD,Single,3015,1,2,4,4,Yes,Travel_Frequently,14,No
EMP00800,58,Male,Research & Development,Manager,High School,Divorced,6606,6,4,2,3,No,Travel_Rarely,8,No
EMP00801,53,Male,Sales,Laboratory Technician,Master,Divorced,10270,32,2,1,4,Yes,Travel_Rarely,14,No
EMP00802,36,Male,Sales,Developer,PhD,Married,17109,31,2,4,1,Yes,Travel_Rarely,20,No
EMP00803,20,Female,Human Resources,HR Executive,High School,Divorced,3423,29,1,4,4,Yes,Non-Travel,23,No
EMP00804,36,Female,Human Resources,Laboratory Technician,High School,Single,14910,37,3,3,4,No,Non-Travel,20,No
EMP00805,44,Female,Research & Development,Developer,High School,Divorced,15964,7,4,2,1,No,Travel_Rarely,24,No
EMP00806,26,Female,Human Resources,HR Executive,Bachelor,Married,3851,11,4,2,2,Yes,Travel_Frequently,25,No
EMP00807,30,Male,Research & Development,HR Executive,Master,Divorced,14982,38,4,3,3,No,Travel_Frequently,23,No
EMP00808,49,Female,Research & Development,Manager,High School,Single,16495,18,1,3,1,No,Non-Travel,20,No
EMP00809,18,Male,Sales,Manager,Master,Divorced,4864,35,2,4,4,No,Non-Travel,10,Yes
EMP00810,18,Male,Human Resources,Developer,PhD,Divorced,19219,5,3,3,2,No,Travel_Frequently,29,No
EMP00811,57,Male,Research & Development,Laboratory Technician,Master,Married,13164,17,4,3,2,Yes,Travel_Rarely,9,No
EMP00812,22,Female,Research & Development,Manager,High School,Divorced,5863,16,4,3,1,No,Travel_Rarely,19,No
EMP00813,36,Female,Research & Development,Developer,High School,Married,7993,33,1,3,2,No,Travel_Frequently,13,No
EMP00814,41,Male,Sales,HR Executive,High School,Single,15742,13,1,2,4,No,Travel_Rarely,20,No
EMP00815,49,Female,Sales,Sales Executive,PhD,Married,4707,34,2,4,1,Yes,Non-Travel,22,No
EMP00816,52,Male,Research & Development,Manager,High School,Married,5140,20,2,3,3,Yes,Travel_Frequently,20,No
EMP00817,54,Female,Research & Development,Developer,Master,Divorced,13782,9,4,2,4,No,Non-Travel,23,No
EMP00818,51,Male,Sales,HR Executive,High School,Single,12785,22,3,3,3,No,Non-Travel,12,No
EMP00819,53,Female,Sales,HR Executive,PhD,Divorced,19126,31,3,1,2,No,Travel_Frequently,7,No
EMP00820,20,Male,Human Resources,Laboratory Technician,High School,Divorced,5756,5,2,4,3,Yes,Travel_Frequently,1,Yes
EMP00821,25,Female,Sales,Developer,PhD,Married,9341,19,3,1,4,No,Non-Travel,25,No
EMP00822,44,Female,Research & Development,Manager,Bachelor,Married,12442,24,1,2,2,No,Travel_Rarely,1,Yes
EMP00823,28,Male,Sales,Manager,Master,Divorced,15544,39,4,1,2,No,Non-Travel,24,No
EMP00824,50,Male,Research & Development,Manager,High School,Married,13222,39,4,4,2,Yes,Travel_Rarely,3,No
EMP00825,53,Male,Human Resources,Laboratory Technician,Master,Married,18129,29,2,3,3,No,Travel_Rarely,21,No
EMP00826,36,Male,Human Resources,Laboratory Technician,PhD,Single,16167,35,2,3,4,Yes,Travel_Frequently,19,No
EMP00827,30,Male,Sales,Sales Executive,Bachelor,Married,3238,6,4,1,1,Yes,Travel_Frequently,2,No
EMP00828,40,Female,Human Resources,Manager,Master,Single,19237,3,4,3,1,Yes,Travel_Rarely,9,No
EMP00829,43,Male,Research & Development,Laboratory Technician,Bachelor,Single,4583,26,2,4,2,Yes,Non-Travel,13,No
EMP00830,39,Male,Sales,Research Scientist,PhD,Married,8028,25,1,2,1,No,Non-Travel,10,No
EMP00831,57,Male,Research & Development,Sales Executive,Bachelor,Married,11792,37,3,4,2,Yes,Non-Travel,21,No
EMP00832,25,Female,Research & Development,HR Executive,Bachelor,Married,14715,14,3,4,4,Yes,Travel_Frequently,22,No
EMP00833,36,Female,Human Resources,Research Scientist,Bachelor,Married,8346,7,1,1,3,No,Travel_Frequently,27,No
EMP00834,58,Female,Research & Development,HR Executive,Bachelor,Married,9929,32,3,2,3,No,Travel_Frequently,10,No
EMP00835,55,Male,Sales,HR Executive,Bachelor,Single,17986,10,1,1,2,Yes,Travel_Rarely,24,No
EMP00836,58,Female,Research & Development,HR Executive,Bachelor,Divorced,13330,32,2,1,1,Yes,Travel_Frequently,14,No
EMP00837,26,Female,Human Resources,Manager,Bachelor,Single,8618,27,4,1,1,No,Travel_Frequently,24,No
EMP00838,45,Female,Human Resources,Developer,Master,Married,15921,21,2,1,3,No,Travel_Frequently,10,No
EMP00839,55,Female,Sales,Manager,High School,Married,19375,33,4,4,2,No,Non-Travel,24,No
EMP00840,20,Female,Research & Development,Sales Executive,PhD,Single,3731,24,4,1,3,No,Non-Travel,24,No
EMP00841,33,Male,Human Resources,HR Executive,PhD,Married,8801,24,1,1,3,No,Non-Travel,21,No
EMP00842,47,Male,Human Resources,Laboratory Technician,Bachelor,Married,14891,9,4,2,4,No,Non-Travel,10,Yes
EMP00843,56,Female,Human Resources,Laboratory Technician,Master,Married,14627,19,4,4,3,Yes,Travel_Rarely,29,No
EMP00844,27,Female,Research & Development,Research Scientist,High School,Married,5619,14,2,3,3,No,Travel_Frequently,3,No
EMP00845,23,Female,Sales,HR Executive,Master,Divorced,6542,21,4,4,3,No,Travel_Rarely,18,No
EMP00846,47,Female,Human Resources,Laboratory Technician,PhD,Divorced,16635,23,1,1,4,No,Travel_Rarely,10,No
EMP00847,50,Female,Research & Development,Developer,PhD,Single,9414,5,1,4,3,Yes,Travel_Rarely,15,No
EMP00848,39,Male,Research & Development,Laboratory Technician,PhD,Married,2283,15,2,3,3,No,Travel_Rarely,29,No
EMP00849,23,Male,Human Resources,HR Executive,Bachelor,Married,11742,22,1,1,1,No,Travel_Rarely,17,Yes
EMP00850,56,Male,Sales,Developer,High School,Married,4935,28,4,3,2,Yes,Travel_Rarely,10,No
EMP00851,37,Female,Research & Development,Developer,High School,Divorced,7130,17,4,3,2,No,Travel_Frequently,24,No
EMP00852,27,Male,Sales,Manager,Master,Married,2080,0,2,1,1,Yes,Travel_Rarely,15,Yes
EMP00853,45,Male,Sales,Research Scientist,PhD,Single,12049,40,2,3,2,Yes,Travel_Rarely,10,No
EMP00854,46,Female,Research & Development,Developer,High School,Divorced,4125,38,3,4,2,No,Non-Travel,17,No
EMP00855,23,Male,Sales,Manager,Master,Divorced,11520,18,3,3,3,Yes,Non-Travel,19,Yes
EMP00856,18,Male,Research & Development,HR Executive,Master,Single,18950,6,4,1,3,No,Travel_Frequently,8,No
EMP00857,47,Female,Research & Development,HR Executive,Master,Divorced,15551,36,1,4,3,Yes,Non-Travel,20,No
EMP00858,23,Female,Research & Development,Research Scientist,PhD,Divorced,2151,16,1,1,2,No,Non-Travel,29,No
EMP00859,31,Female,Research & Development,HR Executive,PhD,Divorced,7616,3,1,3,2,No,Non-Travel,14,Yes
EMP00860,21,Male,Sales,HR Executive,High School,Married,13424,32,2,1,3,Yes,Travel_Rarely,3,No
EMP00861,56,Female,Human Resources,Developer,Bachelor,Divorced,10819,6,2,4,3,No,Non-Travel,24,No
EMP00862,32,Female,Research & Development,Sales Executive,High School,Single,13895,29,1,2,2,Yes,Travel_Rarely,30,No
EMP00863,45,Male,Sales,Research Scientist,PhD,Single,6651,18,4,2,2,No,Travel_Rarely,6,No
EMP00864,51,Male,Sales,HR Executive,Master,Married,17830,23,2,1,1,No,Travel_Frequently,2,No
EMP00865,54,Female,Human Resources,Research Scientist,High School,Married,14132,13,1,1,3,Yes,Non-Travel,29,No
EMP00866,53,Female,Human Resources,Manager,PhD,Single,8530,18,4,1,3,Yes,Travel_Frequently,15,No
EMP00867,41,Male,Research & Development,Developer,High School,Single,15597,40,4,2,4,No,Travel_Rarely,8,No
EMP00868,28,Female,Research & Development,Sales Executive,Master,Divorced,6887,1,3,2,4,Yes,Travel_Rarely,23,No
EMP00869,31,Female,Research & Development,Research Scientist,High School,Divorced,19194,4,2,3,4,No,Travel_Frequently,10,No
EMP00870,50,Male,Sales,Sales Executive,PhD,Married,6233,21,4,1,1,Yes,Non-Travel,30,No
EMP00871,29,Female,Research & Development,Developer,High School,Single,6757,19,2,2,4,Yes,Non-Travel,19,No
EMP00872,40,Male,Sales,Developer,Bachelor,Married,12529,21,2,4,3,Yes,Non-Travel,2,Yes
EMP00873,35,Female,Sales,Developer,Bachelor,Single,18228,28,2,2,3,Yes,Travel_Frequently,23,No
EMP00874,51,Male,Human Resources,Laboratory Technician,Master,Married,6125,10,2,1,1,No,Travel_Frequently,1,Yes
EMP00875,20,Male,Sales,Sales Executive,High School,Divorced,14665,39,1,2,4,No,Non-Travel,27,No
EMP00876,30,Male,Research & Development,Developer,PhD,Married,5955,16,4,3,2,No,Travel_Frequently,14,No
EMP00877,55,Male,Human Resources,Laboratory Technician,High School,Married,16759,8,1,2,3,No,Travel_Rarely,1,No
EMP00878,54,Male,Human Resources,HR Executive,Bachelor,Divorced,8704,33,4,2,3,Yes,Travel_Rarely,13,No
EMP00879,42,Male,Research & Development,Research Scientist,Master,Single,3950,15,2,3,3,No,Travel_Rarely,2,No
EMP00880,29,Female,Research & Development,Research Scientist,Master,Married,6107,19,3,2,4,No,Non-Travel,8,Yes
EMP00881,19,Male,Human Resources,Developer,Master,Divorced,3974,21,4,4,2,No,Non-Travel,29,No
EMP00882,59,Female,Sales,Research Scientist,Master,Single,7642,22,2,3,2,Yes,Travel_Rarely,9,No
EMP00883,56,Female,Sales,HR Executive,Bachelor,Married,4819,10,2,3,1,No,Travel_Rarely,18,No
EMP00884,39,Female,Research & Development,Sales Executive,PhD,Married,16120,33,2,4,1,No,Travel_Frequently,29,No
EMP00885,29,Female,Human Resources,Developer,High School,Single,8995,3,4,4,1,Yes,Non-Travel,21,No
EMP00886,26,Female,Sales,HR Executive,Bachelor,Single,13941,8,4,2,3,Yes,Non-Travel,11,No
EMP00887,26,Female,Research & Development,HR Executive,High School,Single,7672,16,2,1,2,Yes,Travel_Rarely,24,Yes
EMP00888,34,Female,Sales,Laboratory Technician,PhD,Married,2134,22,2,4,1,Yes,Non-Travel,5,No
EMP00889,22,Female,Human Resources,HR Executive,Bachelor,Married,9739,7,1,1,4,Yes,Travel_Frequently,10,No
EMP00890,58,Female,Sales,HR Executive,High School,Single,17349,19,1,3,2,No,Non-Travel,21,No
EMP00891,40,Male,Sales,Sales Executive,High School,Single,14276,31,3,1,2,Yes,Travel_Frequently,3,Yes
EMP00892,25,Male,Sales,Research Scientist,Bachelor,Divorced,19197,2,3,3,1,No,Travel_Rarely,11,No
EMP00893,44,Male,Sales,HR Executive,Master,Single,11297,16,3,3,4,No,Travel_Frequently,15,No
EMP00894,50,Male,Human Resources,Manager,PhD,Single,16451,39,2,2,1,No,Travel_Frequently,13,No
EMP00895,51,Male,Sales,Developer,High School,Married,19114,24,4,2,1,No,Travel_Rarely,27,No
EMP00896,45,Male,Research & Development,Laboratory Technician,High School,Married,10438,36,2,3,2,No,Travel_Frequently,24,No
EMP00897,28,Male,Human Resources,Sales Executive,Bachelor,Single,18431,7,1,3,2,No,Travel_Rarely,2,Yes
EMP00898,28,Female,Human Resources,Developer,Master,Single,2743,1,3,3,2,Yes,Travel_Frequently,4,Yes
EMP00899,18,Male,Research & Development,Research Scientist,High School,Married,11646,21,2,2,2,No,Travel_Frequently,9,Yes
EMP00900,34,Female,Human Resources,HR Executive,Master,Divorced,9402,8,4,2,2,No,Travel_Frequently,30,No
EMP00901,28,Male,Human Resources,Sales Executive,High School,Single,6077,28,4,4,3,No,Non-Travel,13,No
EMP00902,25,Male,Research & Development,Sales Executive,Bachelor,Married,11949,28,1,4,4,No,Travel_Rarely,3,No
EMP00903,51,Female,Human Resources,Manager,Bachelor,Divorced,19122,0,1,4,2,Yes,Travel_Frequently,22,No
EMP00904,48,Female,Sales,Laboratory Technician,Bachelor,Married,8637,22,2,2,2,Yes,Non-Travel,9,No
EMP00905,42,Female,Sales,Manager,Master,Divorced,5896,26,1,4,4,No,Travel_Frequently,29,No
EMP00906,19,Male,Human Resources,HR Executive,Master,Married,11243,30,2,4,3,No,Travel_Rarely,26,No
EMP00907,54,Male,Human Resources,Sales Executive,PhD,Married,15617,38,3,3,4,Yes,Travel_Rarely,3,No
EMP00908,19,Male,Human Resources,Laboratory Technician,High School,Married,2022,5,2,3,1,No,Travel_Rarely,23,No
EMP00909,51,Female,Sales,Research Scientist,PhD,Divorced,13832,3,2,2,2,No,Non-Travel,6,Yes
EMP00910,58,Male,Sales,Research Scientist,PhD,Single,9791,15,4,2,2,Yes,Travel_Rarely,9,No
EMP00911,40,Male,Research & Development,Sales Executive,PhD,Single,8958,26,3,1,3,No,Travel_Rarely,7,No
EMP00912,55,Female,Human Resources,Sales Executive,Master,Single,7949,25,2,2,4,No,Travel_Rarely,13,No
EMP00913,23,Female,Human Resources,Laboratory Technician,Master,Married,12522,39,2,3,1,Yes,Non-Travel,23,No
EMP00914,34,Male,Sales,Research Scientist,Master,Married,9655,23,1,4,2,No,Non-Travel,8,No
EMP00915,47,Female,Research & Development,Sales Executive,PhD,Divorced,11188,15,2,1,4,Yes,Non-Travel,7,Yes
EMP00916,43,Female,Sales,HR Executive,Master,Single,13546,15,4,4,2,Yes,Travel_Rarely,29,No
EMP00917,52,Male,Human Resources,Laboratory Technician,Bachelor,Divorced,18622,14,2,2,3,No,Travel_Rarely,26,No
EMP00918,42,Female,Research & Development,HR Executive,PhD,Married,14039,28,2,4,4,No,Travel_Rarely,9,No
EMP00919,18,Female,Sales,Research Scientist,Master,Married,9174,17,1,4,4,Yes,Travel_Frequently,3,No
EMP00920,40,Female,Sales,Developer,PhD,Married,19993,28,2,3,3,No,Travel_Frequently,1,No
EMP00921,34,Female,Sales,Research Scientist,Bachelor,Single,14665,36,4,2,4,No,Non-Travel,9,No
EMP00922,29,Female,Human Resources,Developer,PhD,Married,11800,36,1,3,1,Yes,Travel_Rarely,21,No
EMP00923,20,Male,Sales,Laboratory Technician,Master,Married,15162,40,4,4,2,No,Travel_Frequently,26,No
EMP00924,31,Male,Human Resources,Manager,Bachelor,Married,11651,15,1,3,2,No,Non-Travel,25,No
EMP00925,22,Male,Research & Development,Sales Executive,Master,Married,9904,12,4,4,3,No,Non-Travel,11,No
EMP00926,19,Male,Research & Development,Research Scientist,Bachelor,Single,4139,3,2,1,2,No,Travel_Frequently,18,Yes
EMP00927,30,Male,Sales,Sales Executive,Bachelor,Married,4263,19,2,4,2,Yes,Travel_Frequently,14,No
EMP00928,49,Female,Human Resources,Manager,High School,Married,13624,21,1,4,2,Yes,Non-Travel,22,Yes
EMP00929,59,Male,Human Resources,Manager,High School,Divorced,5190,28,3,2,1,No,Travel_Frequently,12,No
EMP00930,50,Male,Research & Development,HR Executive,High School,Divorced,2841,33,4,2,2,Yes,Travel_Rarely,6,No
EMP00931,48,Female,Human Resources,Research Scientist,Master,Single,7809,37,2,1,1,Yes,Non-Travel,4,No
EMP00932,44,Female,Human Resources,Research Scientist,PhD,Single,10267,15,4,4,3,Yes,Non-Travel,1,No
EMP00933,36,Male,Research & Development,Sales Executive,PhD,Divorced,8195,16,2,4,4,No,Travel_Frequently,6,No
EMP00934,44,Male,Research & Development,HR Executive,PhD,Married,16926,26,3,2,2,No,Travel_Rarely,16,No
EMP00935,47,Male,Sales,Research Scientist,Bachelor,Married,17529,34,3,1,1,Yes,Travel_Rarely,3,No
EMP00936,26,Male,Sales,HR Executive,Master,Divorced,4578,6,1,4,3,No,Travel_Frequently,29,No
EMP00937,32,Female,Research & Development,Laboratory Technician,High School,Single,13711,15,2,4,1,No,Non-Travel,21,No
EMP00938,32,Female,Research & Development,HR Executive,High School,Divorced,11234,5,3,4,4,Yes,Non-Travel,8,No
EMP00939,37,Male,Human Resources,Research Scientist,Bachelor,Divorced,17184,36,1,2,3,No,Travel_Frequently,15,No
EMP00940,49,Female,Research & Development,Manager,Master,Divorced,18029,23,2,3,4,Yes,Travel_Frequently,20,No
EMP00941,59,Male,Research & Development,Laboratory Technician,Master,Single,2690,15,1,4,2,Yes,Travel_Frequently,28,No
EMP00942,57,Male,Research & Development,HR Executive,Bachelor,Married,12675,16,3,1,1,Yes,Non-Travel,8,No
EMP00943,39,Male,Sales,Research Scientist,Master,Married,8772,24,3,2,3,No,Travel_Rarely,13,No
EMP00944,39,Female,Sales,Laboratory Technician,High School,Married,12355,29,3,1,4,No,Travel_Frequently,7,No
EMP00945,32,Male,Human Resources,Developer,Bachelor,Married,19976,40,4,3,1,No,Travel_Rarely,17,No
EMP00946,54,Female,Sales,Research Scientist,PhD,Divorced,10701,0,2,2,4,Yes,Non-Travel,15,No
EMP00947,42,Male,Human Resources,Research Scientist,Bachelor,Married,19264,37,2,2,4,No,Travel_Frequently,12,No
EMP00948,25,Male,Sales,Laboratory Technician,Master,Divorced,4055,33,1,4,3,Yes,Travel_Frequently,14,No
EMP00949,59,Female,Research & Development,HR Executive,PhD,Single,19120,33,4,4,3,Yes,Non-Travel,30,No
EMP00950,34,Female,Human Resources,Manager,High School,Divorced,4377,13,4,4,3,Yes,Travel_Rarely,4,No
